"radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant"
"","","","","","","","","","","","","",NA,NA,NA,"",134
"","","","","","","","","","","","","",NA,NA,NA,"",134
"","","","","","","","","","","","","",NA,NA,NA,"",134
"","","","","","","","","","","","","",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_64.jpg","None","outdoors","Shark_GreatWhite.jpg","new",3,12.2407098999993,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_4.jpg","None","outdoors","Hoverboard.jpg","new",2,3.13628349999999,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_100.jpg","None","outdoors","Hay.jpg","new",2,1.78270750000047,NA,"",134
"3.18092898211065","175.974789915966","265.974789915966","85.9747899159664","low","182.346247382139","maps/google_map_1.png","6.37145746617278","objects/1/1_23.jpg","0.0","indoors","Stethoscope.jpg","old",4,2.89225999999871,167,"['return']",134
"3.18092898211065","175.974789915966","265.974789915966","85.9747899159664","low","182.346247382139","maps/google_map_1.png","6.37145746617278","objects/1/1_23.jpg","0.0","indoors","Stethoscope.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_10.jpg","None","indoors","Plate_Ceramic.jpg","new",4,6.52714170000036,NA,"",134
"0.404960459481064","175.974789915966","265.974789915966","85.9747899159664","high","23.2142938556024","maps/google_map_1.png","152.760496060364","objects/1/1_124.jpg","0.0","indoors","GranolaBar.jpg","old",3,1.61442519999946,21,"['return']",134
"0.404960459481064","175.974789915966","265.974789915966","85.9747899159664","high","23.2142938556024","maps/google_map_1.png","152.760496060364","objects/1/1_124.jpg","0.0","indoors","GranolaBar.jpg","old",NA,NA,NA,"",134
"1.6488664799253","85.9747899159664","85.9747899159664","70.3865546218487","singletons","94.5210084033613","maps/google_map_1.png","None","objects/1/1_65.jpg","0.0","indoors","Mattress.jpg","old",2,3.02573359999951,68,"['return']",134
"1.6488664799253","85.9747899159664","85.9747899159664","70.3865546218487","singletons","94.5210084033613","maps/google_map_1.png","None","objects/1/1_65.jpg","0.0","indoors","Mattress.jpg","old",NA,NA,NA,"",134
"2.76867779122782","175.974789915966","265.974789915966","85.9747899159664","low","158.714013509875","maps/google_map_1.png","17.2607764060913","objects/1/1_53.jpg","0.0","indoors","NailPolish.jpg","old",3,2.17753339999945,17,"['return']",134
"2.76867779122782","175.974789915966","265.974789915966","85.9747899159664","low","158.714013509875","maps/google_map_1.png","17.2607764060913","objects/1/1_53.jpg","0.0","indoors","NailPolish.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_108.jpg","None","indoors","Tube_Paint.jpg","new",4,2.13372890000028,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_60.jpg","None","outdoors","Goat.jpg","new",2,4.14610229999926,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_82.jpg","None","outdoors","Phone_Public.jpg","new",2,1.09655500000008,NA,"",134
"4.89057744999051","85.9747899159664","175.974789915966","355.974789915966","high","280.351573566335","maps/google_map_1.png","165.623216349632","objects/1/1_137.jpg","0.0","indoors","Tape_Clear.jpg","old",4,2.17718009999953,283,"['return']",134
"4.89057744999051","85.9747899159664","175.974789915966","355.974789915966","high","280.351573566335","maps/google_map_1.png","165.623216349632","objects/1/1_137.jpg","0.0","indoors","Tape_Clear.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_81.jpg","None","indoors","ComputerKey_Escape.jpg","new",1,2.35039330000109,NA,"",134
"5.38534920634921","175.974789915966","175.974789915966","160.890756302521","singletons","308.714285714286","maps/google_map_1.png","None","objects/1/1_106.jpg","0.0","indoors","Cheque.jpg","old",5,2.68946069999947,200,"['return']",134
"5.38534920634921","175.974789915966","175.974789915966","160.890756302521","singletons","308.714285714286","maps/google_map_1.png","None","objects/1/1_106.jpg","0.0","indoors","Cheque.jpg","old",NA,NA,NA,"",134
"5.25488709796088","175.974789915966","265.974789915966","85.9747899159664","medium","301.235566125146","maps/google_map_1.png","125.260776209179","objects/1/1_38.jpg","0.0","outdoors","Statue_Man.jpg","old",2,1.54125339999882,139,"['return']",134
"5.25488709796088","175.974789915966","265.974789915966","85.9747899159664","medium","301.235566125146","maps/google_map_1.png","125.260776209179","objects/1/1_38.jpg","0.0","outdoors","Statue_Man.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_63.jpg","None","indoors","LetterMail.jpg","new",2,1.60726419999992,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_13.jpg","None","indoors","Jar_Empty.jpg","new",2,1.21770689999903,NA,"",134
"1.57540700355816","85.9747899159664","175.974789915966","355.974789915966","low","90.3099556179836","maps/google_map_1.png","4.33516570201726","objects/1/1_34.jpg","0.0","indoors","Ruler_Wooden.jpg","old",5,1.59559969999827,212,"['return']",134
"1.57540700355816","85.9747899159664","175.974789915966","355.974789915966","low","90.3099556179836","maps/google_map_1.png","4.33516570201726","objects/1/1_34.jpg","0.0","indoors","Ruler_Wooden.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_25.jpg","None","indoors","Loofa.jpg","new",2,1.0915890999986,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_111.jpg","None","indoors","Can_Olives.jpg","new",2,0.717265699999189,NA,"",134
"5.80636134453782","85.9747899159664","265.974789915966","91.5042016806723","singletons","332.848739495798","maps/google_map_1.png","None","objects/1/1_28.jpg","0.0","outdoors","Boat_Sail.jpg","old",5,1.58400869999969,173,"['return']",134
"5.80636134453782","85.9747899159664","265.974789915966","91.5042016806723","singletons","332.848739495798","maps/google_map_1.png","None","objects/1/1_28.jpg","0.0","outdoors","Boat_Sail.jpg","old",NA,NA,NA,"",134
"4.20809741315067","85.9747899159664","175.974789915966","355.974789915966","high","241.228514129656","maps/google_map_1.png","155.25372421369","objects/1/1_41.jpg","0.0","indoors","FloppyDisk.jpg","old",4,1.88067779999983,299,"['return']",134
"4.20809741315067","85.9747899159664","175.974789915966","355.974789915966","high","241.228514129656","maps/google_map_1.png","155.25372421369","objects/1/1_41.jpg","0.0","indoors","FloppyDisk.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_74.jpg","None","indoors","Box_FirstAid.jpg","new",2,1.32535500000085,NA,"",134
"2.65628857060459","175.974789915966","265.974789915966","85.9747899159664","low","152.271319334021","maps/google_map_1.png","23.7034705819456","objects/1/1_93.jpg","0.0","outdoors","Oars.jpg","old",5,1.75583209999786,259,"['return']",134
"2.65628857060459","175.974789915966","265.974789915966","85.9747899159664","low","152.271319334021","maps/google_map_1.png","23.7034705819456","objects/1/1_93.jpg","0.0","outdoors","Oars.jpg","old",NA,NA,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_104.jpg","None","indoors","Man.jpg","new",1,1.24249719999898,NA,"",134
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_48.jpg","None","outdoors","Toy_SeeSaw.jpg","new",1,0.940764199998739,NA,"",134
"1.78518333055185","85.9747899159664","175.974789915966","355.974789915966","low","102.335350159023","maps/google_map_1.png","16.3605602430567","objects/1/1_27.jpg","0.0","indoors","Toy_WoodenPlainSingle.jpg","old",4,1.71275669999886,123,"['return']",134
"1.78518333055185","85.9747899159664","175.974789915966","355.974789915966","low","102.335350159023","maps/google_map_1.png","16.3605602430567","objects/1/1_27.jpg","0.0","indoors","Toy_WoodenPlainSingle.jpg","old",NA,NA,NA,"",134
"2.59557466507291","85.9747899159664","175.974789915966","355.974789915966","medium","148.790904367237","maps/google_map_1.png","62.8161144512705","objects/1/1_32.jpg","0.0","indoors","Skirt_Long.jpg","old",5,3.14746529999866,160,"['return']",134
"2.59557466507291","85.9747899159664","175.974789915966","355.974789915966","medium","148.790904367237","maps/google_map_1.png","62.8161144512705","objects/1/1_32.jpg","0.0","indoors","Skirt_Long.jpg","old",NA,NA,NA,"",134
