"age","handedness","gender","list","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","ind_out_resp.keys","ind_out_resp.rt","participant"
22,"r","f","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,106
22,"r","f","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,106
22,"r","f","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,106
22,"r","f","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.12156524553395,188.042016806723,278.042016806723,98.0420168067227,"low",178.943230635704,"maps/google_map_1.png","9.0987861710184","objects/2/2_19.jpg",1,"outdoors","Shovel_Garden.jpg","a",9.56368362647481,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.36849108895782,188.042016806723,278.042016806723,98.0420168067227,"low",193.098215290576,"maps/google_map_1.png","5.056198483853","objects/1/1_11.jpg",0,"indoors","Licorice.jpg","a",2.89881987287663,106
22,"r","f","lists/106/stimuli_position_map_1.csv",5.43797572362278,188.042016806723,188.042016806723,203.126050420168,"singletons",311.731092436975,"maps/google_map_1.png","None","objects/1/1_46.jpg",0,"outdoors","Hat_Cowboy.jpg","l",1.36912520811893,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.0677421730749,188.042016806723,278.042016806723,98.0420168067227,"low",175.857831577542,"maps/google_map_1.png","12.184185229181","objects/1/1_21.jpg",0,"outdoors","Cow.jpg","a",0.704255360644311,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.60862652515425,188.042016806723,278.042016806723,98.0420168067227,"low",206.863940932409,"maps/google_map_1.png","18.8219241256867","objects/2/2_116.jpg",1,"indoors","Wallet_ClosedBlack.jpg","l",0.810216487850994,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.42231139249125,188.042016806723,278.042016806723,98.0420168067227,"low",196.183455620517,"maps/google_map_1.png","8.14143881379462","objects/2/2_108.jpg",1,"indoors","Tube_Paint.jpg","l",0.697073001414537,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.02216757046061,188.042016806723,278.042016806723,98.0420168067227,"low",173.24527473978,"maps/google_map_1.png","14.7967420669427","objects/1/1_44.jpg",1,"indoors","ProcessorFood_Old.jpg","l",3.0763643682003,106
22,"r","f","lists/106/stimuli_position_map_1.csv",2.98886374756025,188.042016806723,278.042016806723,98.0420168067227,"low",171.336138395174,"maps/google_map_1.png","16.705878411549","objects/2/2_19.jpg",1,"outdoors","Shovel_Garden.jpg","a",0.69167067669332,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.28311171170813,188.042016806723,278.042016806723,98.0420168067227,"low",188.20385608518,"maps/google_map_1.png","0.161839278456783","objects/1/1_44.jpg",1,"indoors","ProcessorFood_Old.jpg","l",2.81386219128035,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.14903255748313,188.042016806723,278.042016806723,98.0420168067227,"low",180.517789919415,"maps/google_map_1.png","7.52422688730744","objects/1/1_80.jpg",0,"indoors","Tofu.jpg","l",0.960431198589504,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.48227352382886,188.042016806723,278.042016806723,98.0420168067227,"low",199.620775251336,"maps/google_map_1.png","11.5787584446131","objects/1/1_22.jpg",0,"indoors","Vase_Decorative.jpg","l",1.62454829970375,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.31479381265143,188.042016806723,278.042016806723,98.0420168067227,"low",190.020027476834,"maps/google_map_1.png","1.97801067011109","objects/1/1_121.jpg",0,"indoors","Toast.jpg","l",1.17204170650803,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.38663010540531,188.042016806723,278.042016806723,98.0420168067227,"low",194.138031520049,"maps/google_map_1.png","6.09601471332678","objects/1/1_140.jpg",1,"outdoors","Outhouse.jpg","a",0.41969326348044,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.19672031359962,188.042016806723,278.042016806723,98.0420168067227,"low",183.251482945201,"maps/google_map_1.png","4.79053386152181","objects/1/1_140.jpg",1,"outdoors","Outhouse.jpg","a",0.322220816509798,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.74083331100956,188.042016806723,278.042016806723,98.0420168067227,"low",214.442673879529,"maps/google_map_1.png","26.400657072806","objects/1/1_78.jpg",0,"outdoors","Boat_Row.jpg","a",0.364090436371043,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.49991835343587,188.042016806723,278.042016806723,98.0420168067227,"low",200.632262298871,"maps/google_map_1.png","12.5902454921487","objects/1/1_109.jpg",0,"outdoors","Camel_Dromedary.jpg","a",1.14153127279133,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.42248482271467,188.042016806723,278.042016806723,98.0420168067227,"low",196.193397480459,"maps/google_map_1.png","8.1513806737361","objects/1/1_107.jpg",0,"indoors","Cup_sippy.jpg","l",0.701571838231757,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.42424141089801,188.042016806723,278.042016806723,98.0420168067227,"low",196.294093618357,"maps/google_map_1.png","8.25207681163464","objects/1/1_122.jpg",0,"outdoors","LeafBlower.jpg","a",0.296666897134855,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.30001935619078,188.042016806723,278.042016806723,98.0420168067227,"low",189.173084112847,"maps/google_map_1.png","1.13106730612467","objects/1/1_44.jpg",1,"indoors","ProcessorFood_Old.jpg","l",0.524198932107538,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.07909235257902,188.042016806723,278.042016806723,98.0420168067227,"low",176.508478810262,"maps/google_map_1.png","11.5335379964604","objects/1/1_1.jpg",0,"indoors","Bottle_Oil.jpg","l",0.806014323374256,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.6017288608914,188.042016806723,278.042016806723,98.0420168067227,"low",206.468533426895,"maps/google_map_1.png","18.4265166201727","objects/1/1_31.jpg",0,"indoors","RugRoled.jpg","a",1.41927920514718,106
22,"r","f","lists/106/stimuli_position_map_1.csv",0.712771622639583,188.042016806723,278.042016806723,98.0420168067227,"high",40.859519769148,"maps/google_map_1.png","147.182497037575","objects/1/1_120.jpg",0,"outdoors","Hose_Garden.jpg","a",0.337373561225832,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.58878502274026,188.042016806723,278.042016806723,98.0420168067227,"low",205.726529966002,"maps/google_map_1.png","17.6845131592793","objects/1/1_43.jpg",1,"outdoors","Hangar.jpg","a",0.946668805321679,106
22,"r","f","lists/106/stimuli_position_map_1.csv",4.86230453994215,188.042016806723,278.042016806723,98.0420168067227,"medium",278.730833499868,"maps/google_map_1.png","90.6888166931457","objects/1/1_94.jpg",0,"outdoors","Gorilla.jpg","a",0.387431340059265,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.79889380665381,188.042016806723,278.042016806723,98.0420168067227,"low",217.770982547034,"maps/google_map_1.png","29.7289657403109","objects/1/1_64.jpg",0,"indoors","Calculator.jpg","l",0.674178870627657,106
22,"r","f","lists/106/stimuli_position_map_1.csv",0.37256498426056,188.042016806723,278.042016806723,98.0420168067227,"high",21.3572283971022,"maps/google_map_1.png","166.684788409621","objects/1/1_85.jpg",0,"outdoors","Panda.jpg","a",0.589866812108085,106
22,"r","f","lists/106/stimuli_position_map_1.csv",2.68918198086471,188.042016806723,278.042016806723,98.0420168067227,"low",154.156928839378,"maps/google_map_1.png","33.8850879673445","objects/1/1_44.jpg",1,"indoors","ProcessorFood_Old.jpg","l",0.420889254426584,106
22,"r","f","lists/106/stimuli_position_map_1.csv",2.38563772175537,188.042016806723,188.042016806723,124.689075630252,"singletons",136.756302521008,"maps/google_map_1.png","None","objects/1/1_126.jpg",0,"outdoors","Bench_Park.jpg","a",1.85093822632916,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.10646495845076,188.042016806723,278.042016806723,98.0420168067227,"low",178.077609083165,"maps/google_map_1.png","9.96440772355821","objects/2/2_108.jpg",1,"indoors","Tube_Paint.jpg","l",0.50201392848976,106
22,"r","f","lists/106/stimuli_position_map_1.csv",4.84175357584233,188.042016806723,278.042016806723,98.0420168067227,"medium",277.552752755293,"maps/google_map_1.png","89.51073594857","objects/1/1_52.jpg",0,"indoors","Star.jpg","a",0.464953929651529,106
22,"r","f","lists/106/stimuli_position_map_1.csv",0.824318083860879,188.042016806723,278.042016806723,98.0420168067227,"high",47.2539028964835,"maps/google_map_1.png","140.788113910239","objects/1/1_63.jpg",0,"indoors","Ashtray_Empty.jpg","a",1.15709005785175,106
22,"r","f","lists/106/stimuli_position_map_1.csv",3.33153894114949,188.042016806723,278.042016806723,98.0420168067227,"low",190.979939301563,"maps/google_map_1.png","2.93792249484016","objects/1/1_140.jpg",1,"outdoors","Outhouse.jpg","a",0.452266613254324,106
