block,trial_n,x,y
1,1,1103.80004882812,701
1,2,852.099975585938,630.299987792969
1,3,845.400024414062,493.799987792969
1,4,806.900024414062,569.900024414062
1,5,872.599975585938,497.100006103516
1,6,874.400024414062,546.599975585938
1,7,747.5,423.899993896484
1,8,751.099975585938,465.399993896484
1,9,800.099975585938,575.299987792969
1,10,1141,624.099975585938
1,11,849.099975585938,321.200012207031
1,12,1017.29998779297,578.299987792969
1,13,898.099975585938,495.399993896484
1,14,986.599975585938,614.599975585938
1,15,764.799987792969,698.599975585938
1,16,968.599975585938,525.299987792969
1,17,816.5,729.299987792969
1,18,1138,662.400024414062
1,19,897.700012207031,579.799987792969
1,20,981.099975585938,585
1,21,1077.19995117188,671.700012207031
1,22,1180.80004882812,594.599975585938
1,23,926.700012207031,442.600006103516
1,24,1009.5,512.200012207031
1,25,834,666.299987792969
1,26,756.599975585938,785.599975585938
1,27,1137.30004882812,640.900024414062
1,28,1146.19995117188,639.299987792969
1,29,1163.5,582.400024414062
1,30,1108.69995117188,558.799987792969
1,31,1121.5,561.200012207031
1,32,1059.19995117188,548.900024414062
1,33,1094.5,536.599975585938
1,34,808.099975585938,722.799987792969
1,35,656.200012207031,563.200012207031
1,36,988.700012207031,587.799987792969
1,37,1085.30004882812,537
1,38,1122.30004882812,560.799987792969
1,39,NaN,NaN
1,40,1006.70001220703,639.099975585938
1,41,1005.79998779297,723.400024414062
1,42,916.599975585938,587.5
1,43,911.400024414062,630.099975585938
1,44,791.900024414062,745.700012207031
1,45,1119.30004882812,583.099975585938
1,46,884.599975585938,532.700012207031
1,47,835.099975585938,575.700012207031
1,48,785.299987792969,728.200012207031
1,49,747.799987792969,308.5
1,50,815.299987792969,700.799987792969
1,51,1154.69995117188,568
1,52,774.099975585938,801
1,53,1019.70001220703,640.900024414062
1,54,NaN,NaN
1,55,841.599975585938,243.899993896484
1,56,NaN,NaN
1,57,1002.90002441406,447
1,58,NaN,NaN
1,59,NaN,NaN
1,60,NaN,NaN
1,61,NaN,NaN
1,62,NaN,NaN
1,63,1102.40002441406,705.200012207031
1,64,892.700012207031,655
1,65,NaN,NaN
1,66,1060.69995117188,619.200012207031
1,67,NaN,NaN
1,68,NaN,NaN
1,69,1165.09997558594,502.5
1,70,981.5,671.799987792969
1,71,1051.69995117188,548.900024414062
1,72,724.900024414062,713.900024414062
1,73,1125,548.200012207031
1,74,946.799987792969,544.099975585938
1,75,1040.5,588.5
1,76,982,705.900024414062
1,77,737.299987792969,736.299987792969
1,78,1148.5,475.700012207031
1,79,964.700012207031,442.399993896484
1,80,963.299987792969,449
1,81,1134.30004882812,653.700012207031
1,82,1082.80004882812,634.799987792969
1,83,983.700012207031,505.799987792969
1,84,1013.5,557.900024414062
1,85,NaN,NaN
1,86,NaN,NaN
1,87,NaN,NaN
1,88,NaN,NaN
1,89,NaN,NaN
1,90,NaN,NaN
1,91,NaN,NaN
1,92,NaN,NaN
1,93,NaN,NaN
1,94,NaN,NaN
1,95,690.400024414062,441.399993896484
1,96,1123.59997558594,573.599975585938
1,97,1130.90002441406,465.799987792969
1,98,NaN,NaN
1,99,1170.59997558594,529.400024414062
1,100,NaN,NaN
2,101,NaN,NaN
2,102,NaN,NaN
2,103,NaN,NaN
2,104,NaN,NaN
2,105,NaN,NaN
2,106,NaN,NaN
2,107,NaN,NaN
2,108,NaN,NaN
2,109,NaN,NaN
2,110,NaN,NaN
2,111,NaN,NaN
2,112,NaN,NaN
2,113,NaN,NaN
2,114,NaN,NaN
2,115,NaN,NaN
2,116,NaN,NaN
2,117,NaN,NaN
2,118,NaN,NaN
2,119,NaN,NaN
2,120,794.900024414062,608.900024414062
2,121,716.799987792969,631
2,122,709.900024414062,476.799987792969
