"age","handedness","gender","list","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","ind_out_resp.keys","ind_out_resp.rt","participant"
25,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,139
25,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,139
25,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,139
25,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,139
25,"r","m","lists/139/stimuli_position_map_1.csv",4.67542157046502,266.478991596639,356.478991596639,176.478991596639,"low",268.017797033027,"maps/google_map_1.png","1.53880543638817","objects/1/1_73.jpg",1,"outdoors","Teardrop.jpg","a",3.72910160000902,139
25,"r","m","lists/139/stimuli_position_map_1.csv",1.438360410831,266.478991596639,86.4789915966387,266.478991596639,"singletons",82.453781512605,"maps/google_map_1.png","None","objects/1/1_133.jpg",0,"indoors","Clip_Paper.jpg","l",0.518383399990853,139
25,"r","m","lists/139/stimuli_position_map_1.csv",4.81636289157709,266.478991596639,356.478991596639,176.478991596639,"low",276.097235822891,"maps/google_map_1.png","9.61824422625188","objects/1/1_123.jpg",0,"indoors","Chair_Rocking.jpg","l",0.0673081999993883,139
25,"r","m","lists/139/stimuli_position_map_1.csv",4.73521672212464,266.478991596639,356.478991596639,176.478991596639,"low",271.445544580393,"maps/google_map_1.png","4.96655298375457","objects/1/1_128.jpg",0,"indoors","WindowBlinds.jpg","l",2.4193770000129,139
25,"r","m","lists/139/stimuli_position_map_1.csv",4.86150535059604,266.478991596639,356.478991596639,176.478991596639,"low",278.685020097862,"maps/google_map_1.png","12.2060285012238","objects/1/1_73.jpg",1,"outdoors","Teardrop.jpg","a",1.36529410001822,139
25,"r","m","lists/139/stimuli_position_map_1.csv",4.49706213458422,266.478991596639,356.478991596639,176.478991596639,"low",257.793370772344,"maps/google_map_1.png","8.68562082429484","objects/1/1_80.jpg",1,"indoors","Tofu.jpg","l",0.562398299982306,139
25,"r","m","lists/139/stimuli_position_map_1.csv",5.26730211284979,266.478991596639,356.478991596639,176.478991596639,"low",301.947254876739,"maps/google_map_1.png","35.4682632801007","objects/2/2_120.jpg",1,"outdoors","Bat_Baseball.jpg","a",1.59957809996558,139
25,"r","m","lists/139/stimuli_position_map_1.csv",4.55030988116422,266.478991596639,356.478991596639,176.478991596639,"low",260.845789366102,"maps/google_map_1.png","5.63320223053673","objects/1/1_118.jpg",0,"outdoors","DogHouse.jpg","a",0.793543200008571,139
