"age","handedness","gender","list","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","ind_out_resp.keys","ind_out_resp.rt","participant"
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,102
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,102
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,102
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,102
21,"r","m","lists/102/stimuli_position_map_1.csv",0.430403145335522,1,91,271,"low",24.6727917708261,"maps/google_map_1.png","23.6727917708261","objects/1/1_126.jpg",1,"outdoors","Bench_Park.jpg","a",5.01566990895662,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.05652775404362,1,91,271,"low",347.189489085303,"maps/google_map_1.png","13.8105109146968","objects/1/1_93.jpg",0,"outdoors","Oars.jpg","a",28.0857214850257,102
21,"r","m","lists/102/stimuli_position_map_1.csv",0.0208916948586762,1,91,271,"low",1.19761308107061,"maps/google_map_1.png","0.197613081070611","objects/1/1_29.jpg",0,"indoors","DogTreat.jpg","l",9.4073089423473,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.23299661949691,1,91,271,"low",357.305538697275,"maps/google_map_1.png","3.69446130272517","objects/1/1_36.jpg",0,"outdoors","Flower_Daisy.jpg","a",0.588951365789399,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.19311359618505,1,91,271,"low",355.019250736723,"maps/google_map_1.png","5.98074926327728","objects/1/1_92.jpg",0,"outdoors","Iguana.jpg","a",2.22801007062662,102
21,"r","m","lists/102/stimuli_position_map_1.csv",5.74948422763803,1,91,271,"low",329.588267826384,"maps/google_map_1.png","31.4117321736163","objects/1/1_66.jpg",0,"outdoors","Pickaxe.jpg","a",3.23907033941941,102
21,"r","m","lists/102/stimuli_position_map_1.csv",0.0392136950448388,1,91,271,"low",2.24791882422643,"maps/google_map_1.png","1.24791882422643","objects/1/1_9.jpg",1,"indoors","Perfume.jpg","l",0.560076639463659,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.21565193963177,1,91,271,"low",356.311257685897,"maps/google_map_1.png","4.6887423141025","objects/1/1_87.jpg",0,"indoors","Clock_Digital.jpg","l",0.488802131498232,102
21,"r","m","lists/102/stimuli_position_map_1.csv",5.74627046060065,1,91,271,"low",329.404039142712,"maps/google_map_1.png","31.5959608572876","objects/1/1_133.jpg",0,"indoors","Clip_Paper.jpg","l",0.435965895012487,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.12645640302948,1,91,271,"low",351.198137753282,"maps/google_map_1.png","9.8018622467176","objects/1/1_86.jpg",1,"outdoors","Light_Traffic.jpg","a",0.40103873051703,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.1782617848648,1,91,271,"low",354.167873017727,"maps/google_map_1.png","6.83212698227278","objects/2/2_39.jpg",1,"outdoors","Flags_CheckeredRacing.jpg","a",0.519581334432587,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.17954987129624,1,91,271,"low",354.2417123673,"maps/google_map_1.png","6.75828763269961","objects/2/2_39.jpg",1,"outdoors","Flags_CheckeredRacing.jpg","a",0.642068879853468,102
21,"r","m","lists/102/stimuli_position_map_1.csv",6.01686741363212,1,181,73.4033613445378,"singletons",344.915966386555,"maps/google_map_1.png","None","objects/1/1_129.jpg",0,"outdoors","LifeJacket_BlueYellow.jpg","a",0.479046900698449,102
21,"r","m","lists/102/stimuli_position_map_1.csv",0.373948621801253,1,91,271,"low",21.4365451987979,"maps/google_map_1.png","20.4365451987979","objects/1/1_65.jpg",0,"indoors","Mattress.jpg","l",0.515404186677188,102
21,"r","m","lists/102/stimuli_position_map_1.csv",0.100878359210247,1,91,271,"low",5.7828358782944,"maps/google_map_1.png","4.7828358782944","objects/2/2_136.jpg",1,"indoors","Spool_Thread.jpg","l",0.790653656120412,102
