block,trial_n,x,y
1,1,1256.5,366.700012207031
1,2,836.799987792969,428.5
1,3,1054,521.099975585938
1,4,1198.40002441406,450.600006103516
1,5,1223.09997558594,370.5
1,6,1162.90002441406,313.299987792969
1,7,NaN,NaN
1,8,NaN,NaN
1,9,NaN,NaN
1,10,1146.19995117188,328.700012207031
1,11,NaN,NaN
1,12,1070.80004882812,304
1,13,NaN,NaN
1,14,1022.70001220703,293.700012207031
1,15,1034.80004882812,265.399993896484
1,16,1027.30004882812,271.299987792969
1,17,NaN,NaN
1,18,1121.5,304.299987792969
1,19,NaN,NaN
1,20,1046.69995117188,270.799987792969
1,21,1011.79998779297,300.399993896484
1,22,1017,226.300003051758
1,23,1037.59997558594,297.399993896484
1,24,NaN,NaN
1,25,1015.5,228.600006103516
1,26,980,268.799987792969
1,27,887.599975585938,353.299987792969
1,28,1034.40002441406,265.299987792969
1,29,731.400024414062,632.599975585938
1,30,676.799987792969,412.899993896484
1,31,NaN,NaN
1,32,1016,298
1,33,998.299987792969,308.700012207031
1,34,NaN,NaN
1,35,1018,316.899993896484
1,36,1055.09997558594,355.600006103516
1,37,NaN,NaN
1,38,1033.30004882812,319
1,39,1017.70001220703,313.200012207031
1,40,1046.40002441406,270.600006103516
1,41,1139.30004882812,541.799987792969
1,42,1073,295.899993896484
1,43,NaN,NaN
1,44,1013.79998779297,398.100006103516
1,45,837.200012207031,507.200012207031
1,46,NaN,NaN
1,47,816.700012207031,470.5
1,48,763.799987792969,757.400024414062
1,49,1027,344.600006103516
1,50,1025.19995117188,313.899993896484
1,51,741.599975585938,547.099975585938
1,52,943.799987792969,490.799987792969
1,53,1052.09997558594,304.100006103516
1,54,1032.40002441406,476.100006103516
1,55,982.299987792969,555.200012207031
1,56,NaN,NaN
1,57,NaN,NaN
1,58,NaN,NaN
1,59,1084.59997558594,306.399993896484
1,60,NaN,NaN
1,61,1036.30004882812,417.700012207031
1,62,781.799987792969,724.200012207031
1,63,NaN,NaN
1,64,1082.80004882812,349.200012207031
1,65,905.799987792969,464.399993896484
1,66,NaN,NaN
1,67,1054.40002441406,422.899993896484
1,68,823.200012207031,439.399993896484
1,69,1000,452.799987792969
1,70,NaN,NaN
1,71,1093,350.700012207031
1,72,1088.80004882812,378.100006103516
1,73,1018.59997558594,421.200012207031
1,74,1093.30004882812,429.600006103516
1,75,NaN,NaN
1,76,1064.30004882812,470.5
1,77,1120,395.399993896484
1,78,1101.19995117188,380.399993896484
1,79,1075.69995117188,346.799987792969
1,80,1050,348.799987792969
1,81,NaN,NaN
1,82,NaN,NaN
1,83,NaN,NaN
1,84,647,440.299987792969
1,85,NaN,NaN
1,86,1110.30004882812,384.299987792969
1,87,1072.19995117188,367.100006103516
1,88,1057.69995117188,328.100006103516
1,89,1040.69995117188,340.5
1,90,1130.59997558594,379.299987792969
1,91,999.200012207031,529.299987792969
1,92,1087.19995117188,468.700012207031
1,93,1122.5,424.5
1,94,1054,307.100006103516
1,95,1102.30004882812,438.899993896484
1,96,NaN,NaN
1,97,1037.19995117188,453.5
1,98,1043.59997558594,338.100006103516
1,99,1164.69995117188,446.100006103516
1,100,1002.29998779297,297.5
2,101,NaN,NaN
2,102,NaN,NaN
2,103,1226.09997558594,550.700012207031
2,104,NaN,NaN
2,105,1304.5,562
2,106,NaN,NaN
2,107,1241.90002441406,494
2,108,NaN,NaN
2,109,NaN,NaN
2,110,1265.69995117188,589.599975585938
2,111,NaN,NaN
2,112,1288.69995117188,520.900024414062
2,113,NaN,NaN
2,114,1265.30004882812,498
2,115,1297.69995117188,569.299987792969
