block,trial_n,x,y
1,1,1240.40002441406,348.200012207031
1,2,828.799987792969,427.700012207031
1,3,1050.69995117188,497.399993896484
1,4,1185,456.700012207031
1,5,1228,362.399993896484
1,6,1160.5,299.200012207031
1,7,NaN,NaN
1,8,NaN,NaN
1,9,NaN,NaN
1,10,1157.30004882812,322.899993896484
1,11,NaN,NaN
1,12,1069.59997558594,278.299987792969
1,13,NaN,NaN
1,14,1036.30004882812,287.299987792969
1,15,1044,237
1,16,1046,246.600006103516
1,17,NaN,NaN
1,18,1137.5,277.5
1,19,NaN,NaN
1,20,1062.30004882812,252.5
1,21,1024.5,276.399993896484
1,22,1037.19995117188,209.800003051758
1,23,1026.59997558594,272.700012207031
1,24,NaN,NaN
1,25,1030.5,198
1,26,998.099975585938,244.100006103516
1,27,904.400024414062,338.299987792969
1,28,1050.5,242.699996948242
1,29,741.700012207031,643.400024414062
1,30,690.299987792969,415.600006103516
1,31,NaN,NaN
1,32,1018.40002441406,280.200012207031
1,33,1015.59997558594,289.100006103516
1,34,NaN,NaN
1,35,1032.30004882812,307.899993896484
1,36,1069.30004882812,338.299987792969
1,37,NaN,NaN
1,38,1039.80004882812,291
1,39,1026.19995117188,300.799987792969
1,40,1055.30004882812,241.300003051758
1,41,1143.80004882812,513.200012207031
1,42,1083.59997558594,260.299987792969
1,43,NaN,NaN
1,44,1042.30004882812,368.100006103516
1,45,835.099975585938,486.299987792969
1,46,NaN,NaN
1,47,826.5,457.799987792969
1,48,779.299987792969,769.900024414062
1,49,1035.80004882812,326
1,50,1039.59997558594,292.299987792969
1,51,756.099975585938,545.700012207031
1,52,953.200012207031,492.700012207031
1,53,1065.80004882812,283.799987792969
1,54,1043.59997558594,464
1,55,995.799987792969,547.700012207031
1,56,NaN,NaN
1,57,NaN,NaN
1,58,NaN,NaN
1,59,1092.09997558594,279.5
1,60,NaN,NaN
1,61,1048.69995117188,405.700012207031
1,62,806.599975585938,712.799987792969
1,63,NaN,NaN
1,64,1115.90002441406,321.399993896484
1,65,924.900024414062,428.600006103516
1,66,NaN,NaN
1,67,1074.09997558594,392.700012207031
1,68,839.5,426.700012207031
1,69,1006.79998779297,437.200012207031
1,70,NaN,NaN
1,71,1114.90002441406,330.399993896484
1,72,1115.69995117188,353.600006103516
1,73,1040.90002441406,402.700012207031
1,74,1090.69995117188,414.600006103516
1,75,NaN,NaN
1,76,1069.90002441406,448.5
1,77,1137.5,373.200012207031
1,78,1149.30004882812,338.799987792969
1,79,1082.59997558594,318.5
1,80,1052.30004882812,335.899993896484
1,81,NaN,NaN
1,82,NaN,NaN
1,83,NaN,NaN
1,84,701.5,408.799987792969
1,85,NaN,NaN
1,86,1137.69995117188,349.899993896484
1,87,1105.09997558594,314.100006103516
1,88,1074.09997558594,286
1,89,1059.90002441406,308.299987792969
1,90,1124.59997558594,348.299987792969
1,91,1010.09997558594,514.400024414062
1,92,1099,455.299987792969
1,93,1116.90002441406,400
1,94,1063.09997558594,284
1,95,1118.69995117188,418.799987792969
1,96,NaN,NaN
1,97,1039.5,431.5
1,98,1042.19995117188,307.700012207031
1,99,1170.59997558594,418.299987792969
1,100,1010.79998779297,272.100006103516
2,101,NaN,NaN
2,102,NaN,NaN
2,103,1206.40002441406,537.099975585938
2,104,NaN,NaN
2,105,1297.80004882812,568.900024414062
2,106,NaN,NaN
2,107,1237.69995117188,496.100006103516
2,108,NaN,NaN
2,109,NaN,NaN
2,110,1270.69995117188,579.900024414062
2,111,NaN,NaN
2,112,1297.80004882812,532.599975585938
2,113,NaN,NaN
2,114,1266.90002441406,499.700012207031
2,115,1294,580.299987792969
2,116,1282.80004882812,551.299987792969
2,117,1264.19995117188,515.599975585938
2,118,NaN,NaN
2,119,1253.59997558594,530
2,120,1210.19995117188,576.599975585938
2,121,169.600006103516,1749.19995117188
2,122,NaN,NaN
2,123,NaN,NaN
2,124,1262.69995117188,492.700012207031
2,125,1206.69995117188,454.799987792969
2,126,1227.09997558594,470.700012207031
2,127,NaN,NaN
2,128,1201.19995117188,505.200012207031
2,129,1196.40002441406,492
2,130,1208.69995117188,511.899993896484
2,131,1265.90002441406,624.799987792969
2,132,NaN,NaN
2,133,NaN,NaN
2,134,1251.40002441406,532.5
2,135,1206.80004882812,487.700012207031
2,136,1206.40002441406,558.299987792969
2,137,1241.40002441406,533.700012207031
2,138,NaN,NaN
2,139,1251,528.599975585938
2,140,1247.30004882812,507
2,141,NaN,NaN
2,142,1288.19995117188,528.099975585938
2,143,1302.59997558594,606.599975585938
2,144,NaN,NaN
2,145,747.400024414062,507
2,146,NaN,NaN
2,147,1280.69995117188,620.400024414062
2,148,1202.30004882812,497.399993896484
2,149,1083.90002441406,449.200012207031
2,150,NaN,NaN
2,151,806.5,551.700012207031
2,152,NaN,NaN
2,153,1244.59997558594,487.100006103516
2,154,NaN,NaN
2,155,1215.80004882812,518.299987792969
2,156,1256.59997558594,527.299987792969
2,157,NaN,NaN
2,158,NaN,NaN
2,159,NaN,NaN
2,160,1098.09997558594,508.600006103516
2,161,1247.30004882812,551.200012207031
2,162,1198.09997558594,490.100006103516
2,163,1241.09997558594,552.5
2,164,NaN,NaN
2,165,1247.19995117188,551.200012207031
2,166,1218.40002441406,588.200012207031
2,167,1250.90002441406,543.200012207031
2,168,NaN,NaN
2,169,1147.90002441406,536.200012207031
2,170,NaN,NaN
2,171,NaN,NaN
2,172,1147.80004882812,530.700012207031
2,173,1286.59997558594,580.700012207031
2,174,1258.09997558594,543.299987792969
2,175,NaN,NaN
2,176,1269.90002441406,481.200012207031
2,177,920,513.400024414062
2,178,NaN,NaN
2,179,1212.80004882812,623.299987792969
2,180,1246.09997558594,613.700012207031
