block,trial_n,x,y
1,1,NaN,NaN
1,2,NaN,NaN
1,3,NaN,NaN
1,4,NaN,NaN
1,5,NaN,NaN
1,6,NaN,NaN
1,7,NaN,NaN
1,8,NaN,NaN
1,9,NaN,NaN
1,10,NaN,NaN
1,11,NaN,NaN
1,12,NaN,NaN
1,13,NaN,NaN
1,14,NaN,NaN
1,15,NaN,NaN
1,16,NaN,NaN
1,17,NaN,NaN
1,18,NaN,NaN
1,19,NaN,NaN
1,20,NaN,NaN
1,21,769.400024414062,304.399993896484
1,22,790.099975585938,426.600006103516
1,23,NaN,NaN
1,24,861.400024414062,325.600006103516
1,25,775.299987792969,289.200012207031
1,26,829.200012207031,294.399993896484
1,27,775.5,324.299987792969
1,28,821.599975585938,388.600006103516
1,29,699.599975585938,435.299987792969
1,30,NaN,NaN
1,31,898.799987792969,367.200012207031
1,32,801.799987792969,370.600006103516
1,33,NaN,NaN
1,34,1016,324.100006103516
1,35,826.200012207031,401.899993896484
1,36,740.200012207031,521.200012207031
1,37,956.900024414062,681.099975585938
1,38,1043.5,605.900024414062
1,39,869,435.799987792969
1,40,1031.80004882812,660.799987792969
1,41,NaN,NaN
1,42,968.299987792969,694.700012207031
1,43,NaN,NaN
1,44,1023.79998779297,814.299987792969
1,45,969.700012207031,839.299987792969
1,46,1032.69995117188,422.899993896484
1,47,980.5,571.200012207031
1,48,939,765.5
1,49,NaN,NaN
1,50,922.400024414062,401.399993896484
1,51,NaN,NaN
1,52,796.799987792969,441.600006103516
1,53,1011.5,693.099975585938
1,54,1149.5,594.299987792969
1,55,1182.40002441406,622.200012207031
1,56,927.799987792969,424.799987792969
1,57,1308.40002441406,634.700012207031
1,58,884.099975585938,630.700012207031
1,59,1117.30004882812,632
1,60,NaN,NaN
1,61,NaN,NaN
1,62,1133.69995117188,582.299987792969
1,63,868.599975585938,797.900024414062
1,64,1145.40002441406,613.400024414062
1,65,1101.09997558594,389
1,66,663.599975585938,690.700012207031
1,67,727.700012207031,727.900024414062
1,68,837.400024414062,754
1,69,639.799987792969,660.700012207031
1,70,763.799987792969,718.200012207031
1,71,810.900024414062,751.299987792969
1,72,829.5,699
1,73,816.799987792969,760.5
1,74,728.599975585938,402.799987792969
1,75,979,769.5
1,76,914.200012207031,661.299987792969
1,77,1093.09997558594,470.399993896484
1,78,1016.79998779297,793.599975585938
1,79,1167.69995117188,669.099975585938
1,80,774.400024414062,688
1,81,816.700012207031,713.099975585938
1,82,875.900024414062,468.399993896484
1,83,996.400024414062,325.600006103516
1,84,910.700012207031,731.5
1,85,850.099975585938,742.900024414062
1,86,904.900024414062,719.099975585938
1,87,1251.80004882812,466.299987792969
1,88,NaN,NaN
1,89,1084.69995117188,630.5
1,90,1096.09997558594,478.700012207031
1,91,789.400024414062,630.599975585938
1,92,892.799987792969,643.799987792969
1,93,880.900024414062,705.400024414062
1,94,NaN,NaN
1,95,792.099975585938,660
1,96,813.299987792969,692.299987792969
1,97,939.599975585938,764.200012207031
1,98,822.099975585938,751
2,99,NaN,NaN
2,100,764.900024414062,746
2,101,815.299987792969,693
2,102,866,678.700012207031
2,103,793.5,722.400024414062
2,104,763.099975585938,720.900024414062
2,105,793.700012207031,665.299987792969
2,106,917,780.700012207031
2,107,762.599975585938,730.700012207031
2,108,815.200012207031,709.599975585938
2,109,NaN,NaN
2,110,832.799987792969,487.700012207031
2,111,1066,529.200012207031
2,112,1190.80004882812,664
2,113,1124.69995117188,631.599975585938
2,114,1173.09997558594,682.099975585938
2,115,1248.30004882812,623.5
2,116,1229.19995117188,659.5
2,117,1141.40002441406,703.200012207031
2,118,1152.59997558594,627.599975585938
2,119,1156.80004882812,636.599975585938
2,120,1211.90002441406,663.099975585938
2,121,1254.19995117188,681.599975585938
2,122,1248.5,677.700012207031
2,123,973.900024414062,619.099975585938
2,124,1203.09997558594,305.899993896484
2,125,1202.80004882812,630.599975585938
2,126,1195.09997558594,653.5
2,127,1279.30004882812,660.700012207031
2,128,1221.69995117188,638.700012207031
2,129,884.900024414062,821.5
2,130,1222.59997558594,628.5
2,131,1254.09997558594,630.299987792969
2,132,1185.90002441406,687.5
2,133,NaN,NaN
2,134,1239.69995117188,665.5
2,135,1247.80004882812,647.5
2,136,809.700012207031,757.799987792969
2,137,1071.5,628.700012207031
2,138,1197.59997558594,657.099975585938
2,139,927.200012207031,249.800003051758
2,140,1121,593.299987792969
2,141,792.299987792969,748.099975585938
2,142,751.400024414062,447.399993896484
2,143,938.400024414062,525
2,144,795.900024414062,496.399993896484
2,145,1114.30004882812,763.799987792969
2,146,725.099975585938,663.299987792969
2,147,1276.40002441406,602.700012207031
2,148,740.900024414062,548.700012207031
2,149,NaN,NaN
2,150,1303.40002441406,650.599975585938
2,151,796.400024414062,738.099975585938
2,152,874.299987792969,553.299987792969
2,153,1158.30004882812,348.5
2,154,1167.09997558594,267.700012207031
2,155,NaN,NaN
2,156,1115.90002441406,262.899993896484
2,157,1107.59997558594,241.199996948242
2,158,1035.90002441406,243.300003051758
2,159,1073.90002441406,247.800003051758
2,160,1012.40002441406,205.5
2,161,1122.90002441406,240.5
2,162,1050.30004882812,273.100006103516
2,163,1001.09997558594,269.799987792969
2,164,1047.5,234.699996948242
