"radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant"
"","","","","","","","","","","","","",NA,NA,NA,"",103
"","","","","","","","","","","","","",NA,NA,NA,"",103
"","","","","","","","","","","","","",NA,NA,NA,"",103
"","","","","","","","","","","","","",NA,NA,NA,"",103
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_96.jpg","None","outdoors","Sphinx.jpg","new",1,4.83121853444027,NA,"",103
"4.70120448179272","58.3193277310924","238.319327731092","230.27731092437","singletons","269.495798319328","maps/google_map_1.png","None","objects/1/1_71.jpg","0.0","outdoors","TotemPole.jpg","old",6,3.19850284629501,78,"['return']",103
"4.70120448179272","58.3193277310924","238.319327731092","230.27731092437","singletons","269.495798319328","maps/google_map_1.png","None","objects/1/1_71.jpg","0.0","outdoors","TotemPole.jpg","old",NA,NA,NA,"",103
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_81.jpg","None","outdoors","ChariotGold.jpg","new",1,2.38808646897087,NA,"",103
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_107.jpg","None","indoors","Plunger.jpg","new",2,2.53683866473148,NA,"",103
"2.08531791257233","58.3193277310924","148.319327731092","328.319327731092","medium","119.540517281217","maps/google_map_1.png","61.2211895501241","objects/1/1_110.jpg","0.0","outdoors","Boot_Rain.jpg","old",6,3.87866367161041,35,"['return']",103
"2.08531791257233","58.3193277310924","148.319327731092","328.319327731092","medium","119.540517281217","maps/google_map_1.png","61.2211895501241","objects/1/1_110.jpg","0.0","outdoors","Boot_Rain.jpg","old",NA,NA,NA,"",103
"1.03689563642355","58.3193277310924","148.319327731092","328.319327731092","low","59.43987724721","maps/google_map_1.png","1.12054951611758","objects/1/1_6.jpg","0.0","indoors","Syrup_Maple.jpg","old",6,2.4902270968887,20,"['return']",103
"1.03689563642355","58.3193277310924","148.319327731092","328.319327731092","low","59.43987724721","maps/google_map_1.png","1.12054951611758","objects/1/1_6.jpg","0.0","indoors","Syrup_Maple.jpg","old",NA,NA,NA,"",103
"6.22893896519562","341.899159663866","71.8991596638655","251.899159663866","low","357.072934310577","maps/google_map_1.png","15.1737746467111","objects/1/1_67.jpg","0.0","indoors","Stamp.jpg","old",6,2.88660134281963,212,"['return']",103
"6.22893896519562","341.899159663866","71.8991596638655","251.899159663866","low","357.072934310577","maps/google_map_1.png","15.1737746467111","objects/1/1_67.jpg","0.0","indoors","Stamp.jpg","old",NA,NA,NA,"",103
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_112.jpg","None","indoors","HairClipper.jpg","new",3,4.34550130710704,NA,"",103
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_119.jpg","None","outdoors","Statue_Jesus.jpg","new",1,1.81990970222978,NA,"",103
"1.38722744858078","58.3193277310924","148.319327731092","328.319327731092","low","79.5225925938027","maps/google_map_1.png","21.2032648627103","objects/1/1_125.jpg","0.0","outdoors","Pickaxe.jpg","old",5,2.66478273767279,345,"['return']",103
"1.38722744858078","58.3193277310924","148.319327731092","328.319327731092","low","79.5225925938027","maps/google_map_1.png","21.2032648627103","objects/1/1_125.jpg","0.0","outdoors","Pickaxe.jpg","old",NA,NA,NA,"",103
