"radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant"
"","","","","","","","","","","","","",NA,NA,NA,"",117
"","","","","","","","","","","","","",NA,NA,NA,"",117
"","","","","","","","","","","","","",NA,NA,NA,"",117
"","","","","","","","","","","","","",NA,NA,NA,"",117
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_40.jpg","None","outdoors","TrapAnimal.jpg","new",3,5.49082312569954,NA,"",117
"1.39317038464548","58.8235294117647","148.823529411765","328.823529411765","low","79.8632704573839","maps/google_map_1.png","21.0397410456192","objects/1/1_104.jpg","0.0","indoors","Desk_Office.jpg","old",5,3.97430113283917,106,"['return']",117
"1.39317038464548","58.8235294117647","148.823529411765","328.823529411765","low","79.8632704573839","maps/google_map_1.png","21.0397410456192","objects/1/1_104.jpg","0.0","indoors","Desk_Office.jpg","old",NA,NA,NA,"",117
"4.72965961487796","58.8235294117647","148.823529411765","328.823529411765","high","271.126984292367","maps/google_map_1.png","147.696545119397","objects/1/1_47.jpg","0.0","outdoors","Inukshuk.jpg","old",2,5.56591994478367,45,"['return']",117
"4.72965961487796","58.8235294117647","148.823529411765","328.823529411765","high","271.126984292367","maps/google_map_1.png","147.696545119397","objects/1/1_47.jpg","0.0","outdoors","Inukshuk.jpg","old",NA,NA,NA,"",117
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_12.jpg","None","outdoors","Butterfly.jpg","new",1,3.81779562518932,NA,"",117
"1.2278543417367","58.8235294117647","328.823529411765","332.848739495798","singletons","70.3865546218487","maps/google_map_1.png","None","objects/1/1_35.jpg","0.0","outdoors","BoxTrailer.jpg","old",6,3.98693000408821,41,"['return']",117
"1.2278543417367","58.8235294117647","328.823529411765","332.848739495798","singletons","70.3865546218487","maps/google_map_1.png","None","objects/1/1_35.jpg","0.0","outdoors","BoxTrailer.jpg","old",NA,NA,NA,"",117
