radians,pos_1,pos_2,type,degrees,map_file,PE,object,isFiller,outdoors_response,stimulus,old_new,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,location_loop.thisRepN,location_loop.thisTrialN,location_loop.thisN,location_loop.thisIndex,instructions_text.started,key_resp.started,key_resp.keys,key_resp.rt,Instructions_2_text.started,instr_2_resp.started,instr_2_resp.keys,instr_2_resp.rt,Instructions_3_text.started,Instr_3_resp.started,Instr_3_resp.keys,Instr_3_resp.rt,Instr_4_text.started,Instr_4_resp.started,Instr_4_resp.keys,Instr_4_resp.rt,text_4.started,image_feedb.started,recog_resp.started,recog_prompt.started,recog_option_left.started,recog_option_right.started,recog_resp.keys,recog_resp.rt,image_feedb_2.started,conf_resp.started,conf_prompt.started,conf_1.started,conf_2.started,conf_3.started,conf_4.started,conf_5.started,conf_6.started,conf_resp.keys,conf_resp.rt,text_4.stopped,image_2.started,predict_prompt.started,line.started,response,key_resp_2.keys,key_resp_2.rt,instructions_text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,participant,date,expName,psychopyVersion,frameRate,
6.22893896519562,71.8991596638655,251.89915966386602,low,357.072934310577,maps/google_map_1.png,15.173774646711099,objects/1/1_67.jpg,0.0,indoors,Stamp.jpg,old,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,151.66907408399857,148.06984175000252,148.06984175000252,148.06984175000252,148.06984175000252,148.06984175000252,left,1.9139192489965353,150.2685602920028,150.2685602920028,150.2685602920028,150.2685602920028,150.2685602920028,150.2685602920028,150.2685602920028,150.2685602920028,150.2685602920028,6,1.3838456239973311,152.1318762919982,152.1318762919982,152.1318762919982,152.1318762919982,24.5,['return'],[6.821237457996176],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
6.22893896519562,71.8991596638655,251.89915966386602,low,357.072934310577,maps/google_map_1.png,15.173774646711099,objects/1/1_67.jpg,0.0,indoors,Stamp.jpg,old,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_112.jpg,None,indoors,HairClipper.jpg,new,0,7,7,7,,,,,,,,,,,,,,,,,,,,,164.03541654199944,159.2191673749985,159.2191673749985,159.2191673749985,159.2191673749985,159.2191673749985,right,2.354058208002243,161.86847979199956,161.86847979199956,161.86847979199956,161.86847979199956,161.86847979199956,161.86847979199956,161.86847979199956,161.86847979199956,161.86847979199956,1,2.139490665998892,164.28608045900182,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_119.jpg,None,outdoors,Statue_Jesus.jpg,new,0,8,8,8,,,,,,,,,,,,,,,,,,,,,167.65296891699836,164.53605145899928,164.53605145899928,164.53605145899928,164.53605145899928,164.53605145899928,right,2.022979082998063,166.8520351670013,166.8520351670013,166.8520351670013,166.8520351670013,166.8520351670013,166.8520351670013,166.8520351670013,166.8520351670013,166.8520351670013,1,0.7726654579964816,167.90290229200036,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
1.38722744858078,148.319327731092,328.319327731092,low,79.5225925938027,maps/google_map_1.png,21.203264862710302,objects/1/1_125.jpg,0.0,outdoors,Pickaxe.jpg,old,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,173.51981591700314,168.15254904200265,168.15254904200265,168.15254904200265,168.15254904200265,168.15254904200265,left,3.094162207999034,171.55134208399977,171.55134208399977,171.55134208399977,171.55134208399977,171.55134208399977,171.55134208399977,171.55134208399977,171.55134208399977,171.55134208399977,6,1.9454247499961639,173.98820150000392,173.98820150000392,173.98820150000392,173.98820150000392,119.5,['return'],[7.693267124996055],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
1.38722744858078,148.319327731092,328.319327731092,low,79.5225925938027,maps/google_map_1.png,21.203264862710302,objects/1/1_125.jpg,0.0,outdoors,Pickaxe.jpg,old,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.5995671402764,71.8991596638655,251.89915966386602,low,320.994294665526,maps/google_map_1.png,20.9048649983393,objects/1/1_96.jpg,0.0,outdoors,Backpack_Travel.jpg,old,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,186.9533765419983,181.95461108400195,181.95461108400195,181.95461108400195,181.95461108400195,181.95461108400195,left,3.429869708001206,185.67038458400202,185.67038458400202,185.67038458400202,185.67038458400202,185.67038458400202,185.67038458400202,185.67038458400202,185.67038458400202,185.67038458400202,6,1.2507333750036196,187.41836583400436,187.41836583400436,187.41836583400436,187.41836583400436,235.0,['return'],[3.46517304200097],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.5995671402764,71.8991596638655,251.89915966386602,low,320.994294665526,maps/google_map_1.png,20.9048649983393,objects/1/1_96.jpg,0.0,outdoors,Backpack_Travel.jpg,old,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_50.jpg,None,indoors,DVDPlayer.jpg,new,0,11,11,11,,,,,,,,,,,,,,,,,,,,,200.60373158400034,191.1542443340004,191.1542443340004,191.1542443340004,191.1542443340004,191.1542443340004,right,4.696941583002626,196.13700933400105,196.13700933400105,196.13700933400105,196.13700933400105,196.13700933400105,196.13700933400105,196.13700933400105,196.13700933400105,196.13700933400105,2,4.448242457998276,200.85337945900392,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
3.07446109398633,71.8991596638655,251.89915966386602,high,176.24299264889802,maps/google_map_1.png,165.656167014968,objects/1/1_130.jpg,0.0,indoors,PillBottle_Spilled.jpg,old,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,204.83582975000172,201.10279091700068,201.10279091700068,201.10279091700068,201.10279091700068,201.10279091700068,left,1.776339874995756,203.16772991700418,203.16772991700418,203.16772991700418,203.16772991700418,203.16772991700418,203.16772991700418,203.16772991700418,203.16772991700418,203.16772991700418,6,1.6473032909998437,205.30058591700072,205.30058591700072,205.30058591700072,205.30058591700072,223.0,['return'],[5.592964207993646],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
3.07446109398633,71.8991596638655,251.89915966386602,high,176.24299264889802,maps/google_map_1.png,165.656167014968,objects/1/1_130.jpg,0.0,indoors,PillBottle_Spilled.jpg,old,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
1.2201187464001002,148.319327731092,328.319327731092,low,69.9431128509614,maps/google_map_1.png,11.623785119869002,objects/1/1_101.jpg,0.0,indoors,Chicken_FriedWing.jpg,old,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,214.8371066250038,211.1551054590018,211.1551054590018,211.1551054590018,211.1551054590018,211.1551054590018,left,1.5729534159981995,213.02172879200225,213.02172879200225,213.02172879200225,213.02172879200225,213.02172879200225,213.02172879200225,213.02172879200225,213.02172879200225,213.02172879200225,6,1.7898979169985978,215.30066470900056,215.30066470900056,215.30066470900056,215.30066470900056,31.5,['return'],[3.905752915998164],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
1.2201187464001002,148.319327731092,328.319327731092,low,69.9431128509614,maps/google_map_1.png,11.623785119869002,objects/1/1_101.jpg,0.0,indoors,Chicken_FriedWing.jpg,old,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.7887617121071395,71.8991596638655,251.89915966386602,low,331.839843369199,maps/google_map_1.png,10.0593162946665,objects/1/1_76.jpg,0.0,indoors,CoffeePot.jpg,old,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,223.08670433400403,219.4713736670019,219.4713736670019,219.4713736670019,219.4713736670019,219.4713736670019,left,1.4646303330009687,221.23723783400055,221.23723783400055,221.23723783400055,221.23723783400055,221.23723783400055,221.23723783400055,221.23723783400055,221.23723783400055,221.23723783400055,6,1.8315969160030363,223.55116104199988,223.55116104199988,223.55116104199988,223.55116104199988,31.5,['return'],[3.6451559999986785],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.7887617121071395,71.8991596638655,251.89915966386602,low,331.839843369199,maps/google_map_1.png,10.0593162946665,objects/1/1_76.jpg,0.0,indoors,CoffeePot.jpg,old,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.17959802888803,71.8991596638655,251.89915966386602,low,296.91963222925,maps/google_map_1.png,44.9795274346153,objects/1/1_69.jpg,0.0,indoors,Protractor.jpg,old,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,232.2368200839992,227.4710019999984,227.4710019999984,227.4710019999984,227.4710019999984,227.4710019999984,left,3.2338051669939887,231.00370391699835,231.00370391699835,231.00370391699835,231.00370391699835,231.00370391699835,231.00370391699835,231.00370391699835,231.00370391699835,231.00370391699835,6,1.2091865000038524,232.70032499999797,232.70032499999797,232.70032499999797,232.70032499999797,327.5,['return'],[3.2675295829976676],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.17959802888803,71.8991596638655,251.89915966386602,low,296.91963222925,maps/google_map_1.png,44.9795274346153,objects/1/1_69.jpg,0.0,indoors,Protractor.jpg,old,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_99.jpg,None,indoors,WaterCooler.jpg,new,0,16,16,16,,,,,,,,,,,,,,,,,,,,,240.20420783400186,236.25479591700423,236.25479591700423,236.25479591700423,236.25479591700423,236.25479591700423,right,2.2877517499946407,238.83806704200106,238.83806704200106,238.83806704200106,238.83806704200106,238.83806704200106,238.83806704200106,238.83806704200106,238.83806704200106,238.83806704200106,1,1.3413998329924652,238.83806704200106,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.41352391396646,71.8991596638655,251.89915966386602,low,310.329396342027,maps/google_map_1.png,31.5697633218389,objects/1/1_129.jpg,0.0,indoors,Shoes_DutchClogs.jpg,old,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,244.88778062500205,240.72043175,240.72043175,240.72043175,240.72043175,240.72043175,left,2.0559129169996595,243.07148900000175,243.07148900000175,243.07148900000175,243.07148900000175,243.07148900000175,243.07148900000175,243.07148900000175,243.07148900000175,243.07148900000175,6,1.788834290993691,243.07148900000175,245.35494479200133,245.35494479200133,245.35494479200133,65.5,['return'],[4.344340208001086],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
5.41352391396646,71.8991596638655,251.89915966386602,low,310.329396342027,maps/google_map_1.png,31.5697633218389,objects/1/1_129.jpg,0.0,indoors,Shoes_DutchClogs.jpg,old,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
4.2919573003708305,148.319327731092,328.319327731092,high,246.03576881106702,maps/google_map_1.png,172.28355892002602,objects/1/1_64.jpg,0.0,indoors,Socks_Baby.jpg,old,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,255.3698038750008,249.97257579200232,249.97257579200232,249.97257579200232,249.97257579200232,249.97257579200232,left,1.4992685410034028,251.7705122499974,251.7705122499974,251.7705122499974,251.7705122499974,251.7705122499974,251.7705122499974,251.7705122499974,251.7705122499974,251.7705122499974,6,3.5823382080052397,255.8333939170043,255.8333939170043,255.8333939170043,255.8333939170043,44.5,['return'],[5.873475958003837],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
4.2919573003708305,148.319327731092,328.319327731092,high,246.03576881106702,maps/google_map_1.png,172.28355892002602,objects/1/1_64.jpg,0.0,indoors,Socks_Baby.jpg,old,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_42.jpg,None,outdoors,DivingBoard.jpg,new,0,19,19,19,,,,,,,,,,,,,,,,,,,,,281.4215044590019,261.971795999998,261.971795999998,261.971795999998,261.971795999998,261.971795999998,right,2.1435652079962892,264.4041895000046,264.4041895000046,264.4041895000046,264.4041895000046,264.4041895000046,264.4041895000046,264.4041895000046,264.4041895000046,264.4041895000046,1,16.998934041999746,281.6715556670024,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
2.53825212234297,71.8991596638655,251.89915966386602,high,145.50489873303698,maps/google_map_1.png,163.60573906917102,objects/1/1_4.jpg,0.0,outdoors,Jet.jpg,old,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,285.45463404199836,281.9207545419995,281.9207545419995,281.9207545419995,281.9207545419995,281.9207545419995,left,1.8000187909929082,284.0039838340017,284.0039838340017,284.0039838340017,284.0039838340017,284.0039838340017,284.0039838340017,284.0039838340017,284.0039838340017,284.0039838340017,6,1.4334085000009509,285.91720945900306,285.91720945900306,285.91720945900306,285.91720945900306,224.0,['return'],[1.9667582500042045],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
2.53825212234297,71.8991596638655,251.89915966386602,high,145.50489873303698,maps/google_map_1.png,163.60573906917102,objects/1/1_4.jpg,0.0,outdoors,Jet.jpg,old,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_48.jpg,None,outdoors,Archery_ArrowsBows.jpg,new,0,21,21,21,,,,,,,,,,,,,,,,,,,,,298.88773783400393,288.15562120899995,288.15562120899995,288.15562120899995,288.15562120899995,288.15562120899995,right,5.5215024999997695,293.9706975000008,293.9706975000008,293.9706975000008,293.9706975000008,293.9706975000008,293.9706975000008,293.9706975000008,293.9706975000008,293.9706975000008,1,4.8986507919980795,299.1382957500027,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_115.jpg,None,indoors,Maraca.jpg,new,0,22,22,22,,,,,,,,,,,,,,,,,,,,,304.63856687500083,299.3876865839993,299.3876865839993,299.3876865839993,299.3876865839993,299.3876865839993,right,4.461514123999223,304.1543542090003,304.1543542090003,304.1543542090003,304.1543542090003,304.1543542090003,304.1543542090003,304.1543542090003,304.1543542090003,304.1543542090003,1,0.4658517909992952,304.88876141700166,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_39.jpg,None,indoors,Blackboard.jpg,new,0,23,23,23,,,,,,,,,,,,,,,,,,,,,309.0883480839984,305.1380062919998,305.1380062919998,305.1380062919998,305.1380062919998,305.1380062919998,right,2.6927111240001977,308.12147412500053,308.12147412500053,308.12147412500053,308.12147412500053,308.12147412500053,308.12147412500053,308.12147412500053,308.12147412500053,308.12147412500053,1,0.9402801659962279,309.33741725000436,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_108.jpg,None,outdoors,BasketballHoop.jpg,new,0,24,24,24,,,,,,,,,,,,,,,,,,,,,311.52141970900266,309.5880964590033,309.5880964590033,309.5880964590033,309.5880964590033,309.5880964590033,right,1.1155477489955956,310.9858064170039,310.9858064170039,310.9858064170039,310.9858064170039,310.9858064170039,310.9858064170039,310.9858064170039,310.9858064170039,310.9858064170039,1,0.5054056670051068,311.77076574999955,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_93.jpg,None,indoors,Garbage_Can.jpg,new,0,25,25,25,,,,,,,,,,,,,,,,,,,,,315.5547573340009,312.0212874589997,312.0212874589997,312.0212874589997,312.0212874589997,312.0212874589997,right,2.5562116660003085,314.8695384169987,314.8695384169987,314.8695384169987,314.8695384169987,314.8695384169987,314.8695384169987,314.8695384169987,314.8695384169987,314.8695384169987,1,0.6671156659940607,315.8052277090028,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_121.jpg,None,indoors,Toy_ElephantPlastic.jpg,new,0,26,26,26,,,,,,,,,,,,,,,,,,,,,318.0052215840042,316.0547237089995,316.0547237089995,316.0547237089995,316.0547237089995,316.0547237089995,right,0.9821763740037568,317.3210619169986,317.3210619169986,317.3210619169986,317.3210619169986,317.3210619169986,317.3210619169986,317.3210619169986,317.3210619169986,317.3210619169986,1,0.6658135419929749,318.25468312500016,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_75.jpg,None,indoors,Cabinet_Display.jpg,new,0,27,27,27,,,,,,,,,,,,,,,,,,,,,320.4718565000003,318.50615179200395,318.50615179200395,318.50615179200395,318.50615179200395,318.50615179200395,right,1.213826291001169,320.0044958340004,320.0044958340004,320.0044958340004,320.0044958340004,320.0044958340004,320.0044958340004,320.0044958340004,320.0044958340004,320.0044958340004,1,0.4383394159958698,320.72190687499824,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_83.jpg,None,indoors,Almond.jpg,new,0,28,28,28,,,,,,,,,,,,,,,,,,,,,322.52183070900355,320.9722948339986,320.9722948339986,320.9722948339986,320.9722948339986,320.9722948339986,right,0.8144804160037893,322.0717745840011,322.0717745840011,322.0717745840011,322.0717745840011,322.0717745840011,322.0717745840011,322.0717745840011,322.0717745840011,322.0717745840011,1,0.42563487400184385,322.77179295899987,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_111.jpg,None,outdoors,Sign_NoParking.jpg,new,0,29,29,29,,,,,,,,,,,,,,,,,,,,,324.88834812500136,323.02182225000433,323.02182225000433,323.02182225000433,323.02182225000433,323.02182225000433,right,0.7835285830005887,324.0879789590035,324.0879789590035,324.0879789590035,324.0879789590035,324.0879789590035,324.0879789590035,324.0879789590035,324.0879789590035,324.0879789590035,1,0.769876332997228,325.13865174999955,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
3.1750354808590098,238.319327731092,70.3865546218487,singletons,182.008403361345,maps/google_map_1.png,None,objects/1/1_134.jpg,0.0,outdoors,TowerEiffel.jpg,old,0,30,30,30,0,0,0,0,,,,,,,,,,,,,,,,,328.52222074999736,325.387991167001,325.387991167001,325.387991167001,325.387991167001,325.387991167001,left,1.1840020419986104,326.8544085419999,326.8544085419999,326.8544085419999,326.8544085419999,326.8544085419999,326.8544085419999,326.8544085419999,326.8544085419999,326.8544085419999,6,1.6491831250023097,328.9875963750019,328.9875963750019,328.9875963750019,328.9875963750019,220.0,['return'],[2.152354333004041],,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
3.1750354808590098,238.319327731092,70.3865546218487,singletons,182.008403361345,maps/google_map_1.png,None,objects/1/1_134.jpg,0.0,outdoors,TowerEiffel.jpg,old,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,2022-11-28_09h40.15.205,recognition,2022.2.4,59.90002697498228,
