"age","handedness","gender","list","radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","ind_out_resp.keys","ind_out_resp.rt","participant"
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,108
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,108
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,108
21,"r","m","",NA,NA,NA,NA,"",NA,"","","",NA,"","","",NA,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.08907903704564,103.571428571429,193.571428571429,13.5714285714286,"low",119.756123142744,"maps/google_map_1.png","16.1846945713151","objects/1/1_121.jpg",1,"indoors","Toast.jpg","l",6.76540676457807,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.54874430617315,103.571428571429,193.571428571429,13.5714285714286,"low",88.7815207360402,"maps/google_map_1.png","14.7899078353883","objects/2/2_83.jpg",1,"outdoors","Bird_CanadianGoose.jpg","a",0.513707312522456,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.25241482421644,103.571428571429,193.571428571429,13.5714285714286,"low",129.119321133427,"maps/google_map_1.png","25.547892561998","objects/2/2_112.jpg",1,"outdoors","Toy_GasPump.jpg","a",1.37117529520765,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.52529931775332,103.571428571429,193.571428571429,13.5714285714286,"low",87.4375405081521,"maps/google_map_1.png","16.1338880632764","objects/1/1_68.jpg",0,"indoors","Tortilla.jpg","l",0.385971070732921,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.22895249384125,103.571428571429,193.571428571429,13.5714285714286,"low",127.774346780709,"maps/google_map_1.png","24.2029182092803","objects/2/2_83.jpg",1,"outdoors","Bird_CanadianGoose.jpg","a",1.146173795918,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.13253564522884,103.571428571429,193.571428571429,13.5714285714286,"low",64.9224255226723,"maps/google_map_1.png","38.6490030487562","objects/2/2_7.jpg",1,"indoors","Bowl_Wooden.jpg","l",0.785533663351089,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.21844703206385,103.571428571429,193.571428571429,13.5714285714286,"low",69.8472820928324,"maps/google_map_1.png","33.7241464785961","objects/2/2_83.jpg",1,"outdoors","Bird_CanadianGoose.jpg","a",0.304535612463951,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.19822191476311,103.571428571429,193.571428571429,13.5714285714286,"low",126.012721228458,"maps/google_map_1.png","22.4412926570298","objects/1/1_62.jpg",0,"indoors","RecorderCassette.jpg","l",1.29950661375187,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.01690687144866,103.571428571429,193.571428571429,13.5714285714286,"low",115.61886524228,"maps/google_map_1.png","12.0474366708512","objects/2/2_112.jpg",1,"outdoors","Toy_GasPump.jpg","a",1.02059861226007,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.40900175852475,103.571428571429,193.571428571429,13.5714285714286,"low",80.7708014440938,"maps/google_map_1.png","22.8006271273348","objects/2/2_112.jpg",1,"outdoors","Toy_GasPump.jpg","a",1.98475897940807,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.64552742427996,103.571428571429,193.571428571429,13.5714285714286,"low",94.3295975701889,"maps/google_map_1.png","9.24183100123961","objects/2/2_44.jpg",1,"indoors","Popcorn.jpg","l",0.750751467421651,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.11946942679395,103.571428571429,193.571428571429,13.5714285714286,"low",121.498247395832,"maps/google_map_1.png","17.9268188244032","objects/1/1_9.jpg",0,"indoors","Perfume.jpg","l",0.766882108524442,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.88127204312703,103.571428571429,193.571428571429,13.5714285714286,"low",107.843620306645,"maps/google_map_1.png","4.27219173521646","objects/1/1_78.jpg",0,"outdoors","Boat_Row.jpg","a",1.0070017138496,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.93730205932097,103.571428571429,193.571428571429,13.5714285714286,"low",111.055532062985,"maps/google_map_1.png","7.48410349155681","objects/1/1_87.jpg",0,"indoors","Clock_Digital.jpg","l",0.627517911139876,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.09178819626755,103.571428571429,193.571428571429,13.5714285714286,"low",62.5865844994135,"maps/google_map_1.png","40.984844072015","objects/1/1_66.jpg",0,"outdoors","Pickaxe.jpg","a",0.634178447769955,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.31333199784778,103.571428571429,193.571428571429,13.5714285714286,"low",132.611388411656,"maps/google_map_1.png","29.0399598402278","objects/2/2_7.jpg",1,"indoors","Bowl_Wooden.jpg","l",0.759318725438789,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.1835584238601,103.571428571429,193.571428571429,13.5714285714286,"low",125.172138947394,"maps/google_map_1.png","21.6007103759659","objects/2/2_7.jpg",1,"indoors","Bowl_Wooden.jpg","l",1.08032149774954,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.67183093239143,103.571428571429,193.571428571429,13.5714285714286,"low",95.8374419842219,"maps/google_map_1.png","7.73398658720672","objects/1/1_8.jpg",0,"outdoors","Snake_Cobra.jpg","a",1.21067102253437,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.54962883573035,103.571428571429,193.571428571429,13.5714285714286,"low",146.157067016389,"maps/google_map_1.png","42.5856384449609","objects/2/2_44.jpg",1,"indoors","Popcorn.jpg","l",0.488485986832529,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.01128442297259,103.571428571429,193.571428571429,13.5714285714286,"low",115.296559278683,"maps/google_map_1.png","11.7251307072549","objects/2/2_83.jpg",1,"outdoors","Bird_CanadianGoose.jpg","a",0.867469776421785,108
21,"r","m","lists/108/stimuli_position_map_1.csv",4.0696862745098,103.571428571429,103.571428571429,100.554621848739,"singletons",233.294117647059,"maps/google_map_1.png","None","objects/1/1_110.jpg",0,"indoors","Belt.jpg","l",0.7115987255238,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.14988622403401,103.571428571429,193.571428571429,13.5714285714286,"medium",180.56672621851,"maps/google_map_1.png","76.9952976470813","objects/1/1_98.jpg",0,"indoors","Pasta_Spaghetti.jpg","l",0.905464694136754,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.83356582733886,103.571428571429,193.571428571429,13.5714285714286,"low",105.108869083119,"maps/google_map_1.png","1.53744051169093","objects/1/1_121.jpg",1,"indoors","Toast.jpg","l",0.643733544740826,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.61825595373916,103.571428571429,193.571428571429,13.5714285714286,"medium",150.09110562836,"maps/google_map_1.png","46.519677056931","objects/1/1_119.jpg",0,"outdoors","Archery_ArrowsBows.jpg","a",2.52945628855377,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.58328991078296,103.571428571429,193.571428571429,13.5714285714286,"low",90.7618420194053,"maps/google_map_1.png","12.8095865520232","objects/1/1_69.jpg",0,"indoors","Oven.jpg","l",3.05525187589228,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.23797171551198,103.571428571429,193.571428571429,13.5714285714286,"medium",185.616212991133,"maps/google_map_1.png","82.0447844197042","objects/1/1_59.jpg",0,"outdoors","Hedgehog.jpg","a",1.36773229157552,108
21,"r","m","lists/108/stimuli_position_map_1.csv",4.20507421788922,103.571428571429,193.571428571429,13.5714285714286,"high",241.055209942694,"maps/google_map_1.png","137.483781371266","objects/1/1_109.jpg",0,"outdoors","Camel_Dromedary.jpg","a",1.4475204963237,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.28048085901027,103.571428571429,13.5714285714286,37.2016806722689,"singletons",73.4033613445378,"maps/google_map_1.png","None","objects/1/1_70.jpg",0,"outdoors","Colosseum.jpg","a",1.95459974184632,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.04268668942169,103.571428571429,193.571428571429,13.5714285714286,"low",117.096689202517,"maps/google_map_1.png","13.5252606310885","objects/1/1_83.jpg",1,"outdoors","Swing_Child.jpg","a",1.52141598472372,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.17503548085901,103.571428571429,13.5714285714286,166.924369747899,"singletons",182.008403361345,"maps/google_map_1.png","None","objects/1/1_20.jpg",0,"indoors","Clock_Wall.jpg","l",1.02494863164611,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.54677786441949,103.571428571429,193.571428571429,13.5714285714286,"low",145.993635539971,"maps/google_map_1.png","42.4222069685421","objects/1/1_83.jpg",1,"outdoors","Swing_Child.jpg","a",0.430171734420583,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.19245401463876,103.571428571429,193.571428571429,13.5714285714286,"low",125.682077272286,"maps/google_map_1.png","22.1106487008571","objects/1/1_19.jpg",0,"outdoors","Birdhouse.jpg","a",0.459151338320225,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.2596198106656,103.571428571429,193.571428571429,13.5714285714286,"low",129.532345834334,"maps/google_map_1.png","25.9609172629052","objects/2/2_112.jpg",1,"outdoors","Toy_GasPump.jpg","a",0.440747063606977,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.59784522546636,103.571428571429,193.571428571429,13.5714285714286,"low",91.5962231159063,"maps/google_map_1.png","11.9752054555223","objects/1/1_13.jpg",0,"outdoors","Bird_Duck.jpg","a",1.38974249875173,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.30360394319441,103.571428571429,193.571428571429,13.5714285714286,"low",74.7288884633737,"maps/google_map_1.png","28.8425401080548","objects/1/1_75.jpg",0,"outdoors","Horseshoe.jpg","a",3.53902774280868,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.85937254901961,103.571428571429,103.571428571429,239.327731092437,"singletons",106.588235294118,"maps/google_map_1.png","None","objects/1/1_106.jpg",0,"indoors","Cheque.jpg","l",0.59877628646791,108
21,"r","m","lists/108/stimuli_position_map_1.csv",5.18689154454204,103.571428571429,193.571428571429,13.5714285714286,"high",297.337731852728,"maps/google_map_1.png","166.2336967187","objects/1/1_39.jpg",0,"indoors","Clip_Binder.jpg","l",0.6068630956579,108
21,"r","m","lists/108/stimuli_position_map_1.csv",4.70120448179272,103.571428571429,283.571428571429,130.72268907563,"singletons",269.495798319328,"maps/google_map_1.png","None","objects/1/1_86.jpg",0,"outdoors","Light_Traffic.jpg","a",0.340800849720836,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.72517864643233,103.571428571429,193.571428571429,13.5714285714286,"low",98.8955911967577,"maps/google_map_1.png","4.67583737467085","objects/1/1_24.jpg",0,"outdoors","Igloo.jpg","a",0.0954700727015734,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.66612682307302,103.571428571429,193.571428571429,13.5714285714286,"medium",152.835295590173,"maps/google_map_1.png","49.2638670187443","objects/1/1_101.jpg",0,"indoors","Accordion.jpg","l",0.522693760925904,108
21,"r","m","lists/108/stimuli_position_map_1.csv",5.15941331959492,103.571428571429,193.571428571429,13.5714285714286,"high",295.762546983148,"maps/google_map_1.png","167.80888158828","objects/1/1_142.jpg",0,"outdoors","Cannon.jpg","a",0.291874916292727,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.57099898531264,103.571428571429,193.571428571429,13.5714285714286,"medium",204.706948202636,"maps/google_map_1.png","101.135519631207","objects/1/1_103.jpg",0,"outdoors","Stone_Spa.jpg","a",0.416359628317878,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.863187114747,103.571428571429,193.571428571429,13.5714285714286,"medium",221.456586195688,"maps/google_map_1.png","117.88515762426","objects/1/1_104.jpg",0,"indoors","Desk_Office.jpg","l",0.742236166959628,108
21,"r","m","lists/108/stimuli_position_map_1.csv",0.0174444444444444,103.571428571429,283.571428571429,64.3529411764706,"singletons",1,"maps/google_map_1.png","None","objects/1/1_40.jpg",0,"outdoors","LicensePlate.jpg","a",0.543139141518623,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.99635919631295,103.571428571429,193.571428571429,13.5714285714286,"low",114.440973037048,"maps/google_map_1.png","10.8695444656197","objects/1/1_83.jpg",1,"outdoors","Swing_Child.jpg","a",0.313065987080336,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.72769199310437,103.571428571429,193.571428571429,13.5714285714286,"low",99.0396683945179,"maps/google_map_1.png","4.53176017691067","objects/2/2_44.jpg",1,"indoors","Popcorn.jpg","l",1.09849388641305,108
21,"r","m","lists/108/stimuli_position_map_1.csv",2.85927637721755,103.571428571429,103.571428571429,323.798319327731,"singletons",163.90756302521,"maps/google_map_1.png","None","objects/1/1_94.jpg",0,"outdoors","Gorilla.jpg","a",1.47666687821038,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.02434391299192,103.571428571429,193.571428571429,13.5714285714286,"medium",173.370033228836,"maps/google_map_1.png","69.7986046574079","objects/1/1_36.jpg",0,"outdoors","Flower_Daisy.jpg","a",0.654419204685837,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.83697078572016,103.571428571429,193.571428571429,13.5714285714286,"low",105.304057780136,"maps/google_map_1.png","1.7326292087078","objects/2/2_7.jpg",1,"indoors","Bowl_Wooden.jpg","l",0.387178286910057,108
21,"r","m","lists/108/stimuli_position_map_1.csv",5.00004338548914,103.571428571429,193.571428571429,13.5714285714286,"high",286.626690887913,"maps/google_map_1.png","176.944737683516","objects/1/1_54.jpg",0,"outdoors","LightHouse.jpg","a",0.891294015338644,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.8591802054155,103.571428571429,283.571428571429,323.798319327731,"singletons",221.226890756303,"maps/google_map_1.png","None","objects/1/1_23.jpg",0,"indoors","Stethoscope.jpg","l",1.10918082902208,108
21,"r","m","lists/108/stimuli_position_map_1.csv",4.9643370681606,103.571428571429,283.571428571429,88.4873949579832,"singletons",284.579831932773,"maps/google_map_1.png","None","objects/1/1_27.jpg",0,"indoors","Toy_WoodenPlainSingle.jpg","l",1.41338520636782,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.11893808599703,103.571428571429,193.571428571429,13.5714285714286,"low",64.1429476049256,"maps/google_map_1.png","39.428480966503","objects/1/1_83.jpg",1,"outdoors","Swing_Child.jpg","a",0.411023694090545,108
21,"r","m","lists/108/stimuli_position_map_1.csv",3.8591802054155,103.571428571429,13.5714285714286,308.714285714286,"singletons",221.226890756303,"maps/google_map_1.png","None","objects/1/1_131.jpg",0,"indoors","MagazineRoll.jpg","l",0.345430543180555,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.66740208969127,103.571428571429,193.571428571429,13.5714285714286,"low",95.583559281665,"maps/google_map_1.png","7.9878692897635","objects/1/1_114.jpg",0,"outdoors","Grenade.jpg","a",1.06590995308943,108
21,"r","m","lists/108/stimuli_position_map_1.csv",1.61668584242157,103.571428571429,193.571428571429,13.5714285714286,"low",92.6762584827653,"maps/google_map_1.png","10.8951700886632","objects/1/1_120.jpg",0,"outdoors","Hose_Garden.jpg","a",1.51731741498224,108
21,"r","m","lists/108/stimuli_position_map_1.csv",5.37621157757169,103.571428571429,193.571428571429,13.5714285714286,"high",308.190472599651,"maps/google_map_1.png","155.380955971778","objects/1/1_30.jpg",0,"outdoors","Dolphine.jpg","a",0.550344593357295,108
