radians,pos_1,pos_2,type,degrees,map_file,PE,object,isFiller,outdoors_response,stimulus,old_new,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,location_loop.thisRepN,location_loop.thisTrialN,location_loop.thisN,location_loop.thisIndex,instructions_text.started,key_resp.started,key_resp.keys,key_resp.rt,Instructions_2_text.started,instr_2_resp.started,instr_2_resp.keys,instr_2_resp.rt,Instructions_3_text.started,Instr_3_resp.started,Instr_3_resp.keys,Instr_3_resp.rt,Instr_4_text.started,Instr_4_resp.started,Instr_4_resp.keys,Instr_4_resp.rt,text_4.started,image_feedb.started,recog_resp.started,recog_prompt.started,recog_option_left.started,recog_option_right.started,recog_resp.keys,recog_resp.rt,image_feedb_2.started,conf_resp.started,conf_prompt.started,conf_1.started,conf_2.started,conf_3.started,conf_4.started,conf_5.started,conf_6.started,conf_resp.keys,conf_resp.rt,text_4.stopped,image_2.started,predict_prompt.started,line.started,response,key_resp_2.keys,key_resp_2.rt,instructions_text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,participant,date,expName,psychopyVersion,frameRate,
1.38722744858078,148.319327731092,328.319327731092,low,79.5225925938027,maps/google_map_1.png,21.203264862710302,objects/1/1_125.jpg,0.0,outdoors,Pickaxe.jpg,old,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,187.50140870799987,185.21916158299996,185.21916158299996,185.21916158299996,185.21916158299996,185.21916158299996,right,1.114045166999972,186.621821833,186.621821833,186.621821833,186.621821833,186.621821833,186.621821833,186.621821833,186.621821833,186.621821833,5,0.8475058329999001,187.981272,187.981272,187.981272,187.981272,25.5,['return'],[3.116276667000079],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
1.38722744858078,148.319327731092,328.319327731092,low,79.5225925938027,maps/google_map_1.png,21.203264862710302,objects/1/1_125.jpg,0.0,outdoors,Pickaxe.jpg,old,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.5995671402764,71.8991596638655,251.89915966386602,low,320.994294665526,maps/google_map_1.png,20.9048649983393,objects/1/1_96.jpg,0.0,outdoors,Backpack_Travel.jpg,old,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,194.71881441699998,191.36932487500007,191.36932487500007,191.36932487500007,191.36932487500007,191.36932487500007,right,1.4091044170000941,193.0730874169999,193.0730874169999,193.0730874169999,193.0730874169999,193.0730874169999,193.0730874169999,193.0730874169999,193.0730874169999,193.0730874169999,6,1.622882167000057,195.1967347499999,195.1967347499999,195.1967347499999,195.1967347499999,37.5,['return'],[2.785831375999919],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.5995671402764,71.8991596638655,251.89915966386602,low,320.994294665526,maps/google_map_1.png,20.9048649983393,objects/1/1_96.jpg,0.0,outdoors,Backpack_Travel.jpg,old,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_50.jpg,None,indoors,DVDPlayer.jpg,new,0,11,11,11,,,,,,,,,,,,,,,,,,,,,203.018538583,198.25310991700007,198.25310991700007,198.25310991700007,198.25310991700007,198.25310991700007,left,2.2989547920000177,200.83878925,200.83878925,200.83878925,200.83878925,200.83878925,200.83878925,200.83878925,200.83878925,200.83878925,3,2.156641041999933,203.268366667,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
3.07446109398633,71.8991596638655,251.89915966386602,high,176.24299264889802,maps/google_map_1.png,165.656167014968,objects/1/1_130.jpg,0.0,indoors,PillBottle_Spilled.jpg,old,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,207.10188245799986,203.51881133300003,203.51881133300003,203.51881133300003,203.51881133300003,203.51881133300003,right,2.117163499999947,205.93867679200002,205.93867679200002,205.93867679200002,205.93867679200002,205.93867679200002,205.93867679200002,205.93867679200002,205.93867679200002,205.93867679200002,5,1.1305812920001017,207.58154087499997,207.58154087499997,207.58154087499997,207.58154087499997,100.0,['return'],[1.5535114999998996],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
3.07446109398633,71.8991596638655,251.89915966386602,high,176.24299264889802,maps/google_map_1.png,165.656167014968,objects/1/1_130.jpg,0.0,indoors,PillBottle_Spilled.jpg,old,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
1.2201187464001002,148.319327731092,328.319327731092,low,69.9431128509614,maps/google_map_1.png,11.623785119869002,objects/1/1_101.jpg,0.0,indoors,Chicken_FriedWing.jpg,old,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,214.7861862499999,209.40507416700007,209.40507416700007,209.40507416700007,209.40507416700007,209.40507416700007,right,3.462983875000077,213.1568272919999,213.1568272919999,213.1568272919999,213.1568272919999,213.1568272919999,213.1568272919999,213.1568272919999,213.1568272919999,213.1568272919999,6,1.6116270419998955,213.1568272919999,215.28246795799987,215.28246795799987,215.28246795799987,81.5,['return'],[1.6122627500000135],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
1.2201187464001002,148.319327731092,328.319327731092,low,69.9431128509614,maps/google_map_1.png,11.623785119869002,objects/1/1_101.jpg,0.0,indoors,Chicken_FriedWing.jpg,old,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.7887617121071395,71.8991596638655,251.89915966386602,low,331.839843369199,maps/google_map_1.png,10.0593162946665,objects/1/1_76.jpg,0.0,indoors,CoffeePot.jpg,old,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,222.30232350000006,217.1696724169999,217.1696724169999,217.1696724169999,217.1696724169999,217.1696724169999,right,1.372380082999939,218.83832258300004,218.83832258300004,218.83832258300004,218.83832258300004,218.83832258300004,218.83832258300004,218.83832258300004,218.83832258300004,218.83832258300004,6,3.433706417000053,222.78257466700006,222.78257466700006,222.78257466700006,222.78257466700006,18.5,['return'],[4.353058251000107],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.7887617121071395,71.8991596638655,251.89915966386602,low,331.839843369199,maps/google_map_1.png,10.0593162946665,objects/1/1_76.jpg,0.0,indoors,CoffeePot.jpg,old,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.17959802888803,71.8991596638655,251.89915966386602,low,296.91963222925,maps/google_map_1.png,44.9795274346153,objects/1/1_69.jpg,0.0,indoors,Protractor.jpg,old,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,229.81909445799988,227.40314124999986,227.40314124999986,227.40314124999986,227.40314124999986,227.40314124999986,right,1.2013647499999252,228.90512450000006,228.90512450000006,228.90512450000006,228.90512450000006,228.90512450000006,228.90512450000006,228.90512450000006,228.90512450000006,228.90512450000006,6,0.8910316669999929,230.299163917,230.299163917,230.299163917,230.299163917,262.5,['return'],[2.812364625999976],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.17959802888803,71.8991596638655,251.89915966386602,low,296.91963222925,maps/google_map_1.png,44.9795274346153,objects/1/1_69.jpg,0.0,indoors,Protractor.jpg,old,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_99.jpg,None,indoors,WaterCooler.jpg,new,0,16,16,16,,,,,,,,,,,,,,,,,,,,,237.13554191699995,233.38689312499992,233.38689312499992,233.38689312499992,233.38689312499992,233.38689312499992,left,1.6221561250000605,235.30462375000002,235.30462375000002,235.30462375000002,235.30462375000002,235.30462375000002,235.30462375000002,235.30462375000002,235.30462375000002,235.30462375000002,3,1.8047213749999855,237.38563091700007,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.41352391396646,71.8991596638655,251.89915966386602,low,310.329396342027,maps/google_map_1.png,31.5697633218389,objects/1/1_129.jpg,0.0,indoors,Shoes_DutchClogs.jpg,old,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,241.03568783299988,237.636528,237.636528,237.636528,237.636528,237.636528,right,1.7805788760000496,239.7050798749999,239.7050798749999,239.7050798749999,239.7050798749999,239.7050798749999,239.7050798749999,239.7050798749999,239.7050798749999,239.7050798749999,6,1.3009772090000524,241.51549833299987,241.51549833299987,241.51549833299987,241.51549833299987,277.5,['return'],[1.4705518750000692],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
5.41352391396646,71.8991596638655,251.89915966386602,low,310.329396342027,maps/google_map_1.png,31.5697633218389,objects/1/1_129.jpg,0.0,indoors,Shoes_DutchClogs.jpg,old,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
4.2919573003708305,148.319327731092,328.319327731092,high,246.03576881106702,maps/google_map_1.png,172.28355892002602,objects/1/1_64.jpg,0.0,indoors,Socks_Baby.jpg,old,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,246.75281845799987,243.25762366699996,243.25762366699996,243.25762366699996,243.25762366699996,243.25762366699996,right,2.1009325000001127,245.65661862499996,245.65661862499996,245.65661862499996,245.65661862499996,245.65661862499996,245.65661862499996,245.65661862499996,245.65661862499996,245.65661862499996,4,1.0776102500000206,247.23452370799987,247.23452370799987,247.23452370799987,247.23452370799987,18.5,['return'],[5.882925834000048],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
4.2919573003708305,148.319327731092,328.319327731092,high,246.03576881106702,maps/google_map_1.png,172.28355892002602,objects/1/1_64.jpg,0.0,indoors,Socks_Baby.jpg,old,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_42.jpg,None,outdoors,DivingBoard.jpg,new,0,19,19,19,,,,,,,,,,,,,,,,,,,,,256.91959758300004,253.38696954199986,253.38696954199986,253.38696954199986,253.38696954199986,253.38696954199986,left,1.6859002919999284,255.37147079200008,255.37147079200008,255.37147079200008,255.37147079200008,255.37147079200008,255.37147079200008,255.37147079200008,255.37147079200008,255.37147079200008,1,1.529402541999957,257.169645792,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
2.53825212234297,71.8991596638655,251.89915966386602,high,145.50489873303698,maps/google_map_1.png,163.60573906917102,objects/1/1_4.jpg,0.0,outdoors,Jet.jpg,old,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,260.1194741249999,257.42022875,257.42022875,257.42022875,257.42022875,257.42022875,right,1.2357983329999342,258.95664929200007,258.95664929200007,258.95664929200007,258.95664929200007,258.95664929200007,258.95664929200007,258.95664929200007,258.95664929200007,258.95664929200007,5,1.1356855829998267,260.6018819579999,260.6018819579999,260.6018819579999,260.6018819579999,246.0,['return'],[2.5514998339998556],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
2.53825212234297,71.8991596638655,251.89915966386602,high,145.50489873303698,maps/google_map_1.png,163.60573906917102,objects/1/1_4.jpg,0.0,outdoors,Jet.jpg,old,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_48.jpg,None,outdoors,Archery_ArrowsBows.jpg,new,0,21,21,21,,,,,,,,,,,,,,,,,,,,,267.286868875,263.42072499999995,263.42072499999995,263.42072499999995,263.42072499999995,263.42072499999995,left,1.7800822089999428,265.48885962500003,265.48885962500003,265.48885962500003,265.48885962500003,265.48885962500003,265.48885962500003,265.48885962500003,265.48885962500003,265.48885962500003,2,1.7800969579999446,267.53688629199996,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_115.jpg,None,indoors,Maraca.jpg,new,0,22,22,22,,,,,,,,,,,,,,,,,,,,,269.70351541700006,267.78711825000005,267.78711825000005,267.78711825000005,267.78711825000005,267.78711825000005,left,1.2348165009999548,269.3235273749999,269.3235273749999,269.3235273749999,269.3235273749999,269.3235273749999,269.3235273749999,269.3235273749999,269.3235273749999,269.3235273749999,2,0.3606883759999846,269.95356145799997,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_39.jpg,None,indoors,Blackboard.jpg,new,0,23,23,23,,,,,,,,,,,,,,,,,,,,,271.987094542,270.20477370799995,270.20477370799995,270.20477370799995,270.20477370799995,270.20477370799995,left,1.037321833999954,271.5400945419999,271.5400945419999,271.5400945419999,271.5400945419999,271.5400945419999,271.5400945419999,271.5400945419999,271.5400945419999,271.5400945419999,2,0.4291937919998645,272.23637566699995,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_108.jpg,None,outdoors,BasketballHoop.jpg,new,0,24,24,24,,,,,,,,,,,,,,,,,,,,,274.68676012499986,272.48705075,272.48705075,272.48705075,272.48705075,272.48705075,left,1.1646805419999282,273.94032479199996,273.94032479199996,273.94032479199996,273.94032479199996,273.94032479199996,273.94032479199996,273.94032479199996,273.94032479199996,273.94032479199996,2,0.7279806249999865,274.93611387500005,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_93.jpg,None,indoors,Garbage_Can.jpg,new,0,25,25,25,,,,,,,,,,,,,,,,,,,,,279.93688333299997,275.187454333,275.187454333,275.187454333,275.187454333,275.187454333,left,1.2087044999999534,276.68991262500003,276.68991262500003,276.68991262500003,276.68991262500003,276.68991262500003,276.68991262500003,276.68991262500003,276.68991262500003,276.68991262500003,2,3.224457124999958,280.186961417,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_121.jpg,None,indoors,Toy_ElephantPlastic.jpg,new,0,26,26,26,,,,,,,,,,,,,,,,,,,,,282.88710954199996,280.4374822919999,280.4374822919999,280.4374822919999,280.4374822919999,280.4374822919999,left,1.6993357089999108,282.422377375,282.422377375,282.422377375,282.422377375,282.422377375,282.422377375,282.422377375,282.422377375,282.422377375,2,0.4455403339999293,283.13641570799996,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_75.jpg,None,indoors,Cabinet_Display.jpg,new,0,27,27,27,,,,,,,,,,,,,,,,,,,,,286.73628062500006,283.387518042,283.387518042,283.387518042,283.387518042,283.387518042,left,2.7312585839998746,286.407137292,286.407137292,286.407137292,286.407137292,286.407137292,286.407137292,286.407137292,286.407137292,286.407137292,2,0.29745024999999714,286.986534333,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_83.jpg,None,indoors,Almond.jpg,new,0,28,28,28,,,,,,,,,,,,,,,,,,,,,289.853348458,287.23781733300007,287.23781733300007,287.23781733300007,287.23781733300007,287.23781733300007,left,1.0808384169998817,288.6057746669999,288.6057746669999,288.6057746669999,288.6057746669999,288.6057746669999,288.6057746669999,288.6057746669999,288.6057746669999,288.6057746669999,1,1.2183266250000315,290.103159042,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
None,None,None,None,None,maps/google_map_1.png,None,objects/2/2_111.jpg,None,outdoors,Sign_NoParking.jpg,new,0,29,29,29,,,,,,,,,,,,,,,,,,,,,291.954076667,290.35549312500007,290.35549312500007,290.35549312500007,290.35549312500007,290.35549312500007,left,0.965693750000014,291.62294124999994,291.62294124999994,291.62294124999994,291.62294124999994,291.62294124999994,291.62294124999994,291.62294124999994,291.62294124999994,291.62294124999994,1,0.31399650099990595,292.2035577500001,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
3.1750354808590098,238.319327731092,70.3865546218487,singletons,182.008403361345,maps/google_map_1.png,None,objects/1/1_134.jpg,0.0,outdoors,TowerEiffel.jpg,old,0,30,30,30,0,0,0,0,,,,,,,,,,,,,,,,,295.20390929199993,292.4540838749999,292.4540838749999,292.4540838749999,292.4540838749999,292.4540838749999,right,1.1596958330000007,293.9052925000001,293.9052925000001,293.9052925000001,293.9052925000001,293.9052925000001,293.9052925000001,293.9052925000001,293.9052925000001,293.9052925000001,6,1.273688542000059,295.68268250000006,295.68268250000006,295.68268250000006,295.68268250000006,184.0,['return'],[4.344081792000111],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
3.1750354808590098,238.319327731092,70.3865546218487,singletons,182.008403361345,maps/google_map_1.png,None,objects/1/1_134.jpg,0.0,outdoors,TowerEiffel.jpg,old,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
2.2555394032633997,71.8991596638655,251.89915966386602,high,129.298437129749,maps/google_map_1.png,147.399277465884,objects/1/1_93.jpg,0.0,outdoors,Bird_Toucan.jpg,old,0,31,31,31,0,0,0,0,,,,,,,,,,,,,,,,,302.820460292,300.287748167,300.287748167,300.287748167,300.287748167,300.287748167,right,1.378437125000005,301.956047208,301.956047208,301.956047208,301.956047208,301.956047208,301.956047208,301.956047208,301.956047208,301.956047208,6,0.8451356259998875,303.3046254169999,303.3046254169999,303.3046254169999,303.3046254169999,184,['return'],[0.8051926249999042],,,,,991,2022-11-25_14h45.18.478,test3,2022.2.4,59.70967650599897,
