block,trial_n,x,y
1,1,NaN,NaN
1,2,NaN,NaN
1,3,NaN,NaN
1,4,NaN,NaN
1,5,NaN,NaN
1,6,NaN,NaN
1,7,NaN,NaN
1,8,NaN,NaN
1,9,NaN,NaN
1,10,NaN,NaN
1,11,NaN,NaN
1,12,NaN,NaN
1,13,NaN,NaN
1,14,NaN,NaN
1,15,NaN,NaN
1,16,NaN,NaN
1,17,NaN,NaN
1,18,NaN,NaN
1,19,NaN,NaN
1,20,NaN,NaN
1,21,614,416.399993896484
1,22,NaN,NaN
1,23,696.599975585938,355.799987792969
1,24,683,306.799987792969
1,25,742.799987792969,261.899993896484
1,26,NaN,NaN
1,27,NaN,NaN
1,28,NaN,NaN
1,29,NaN,NaN
1,30,NaN,NaN
1,31,NaN,NaN
1,32,1203.19995117188,583
1,33,734.5,345.799987792969
1,34,NaN,NaN
1,35,NaN,NaN
1,36,NaN,NaN
1,37,612.099975585938,361.799987792969
1,38,741.900024414062,234.899993896484
1,39,NaN,NaN
1,40,NaN,NaN
1,41,NaN,NaN
1,42,NaN,NaN
1,43,NaN,NaN
1,44,NaN,NaN
1,45,1130.80004882812,420
1,46,604.799987792969,305.799987792969
1,47,NaN,NaN
1,48,NaN,NaN
1,49,NaN,NaN
1,50,NaN,NaN
1,51,NaN,NaN
1,52,643.299987792969,297.5
1,53,NaN,NaN
1,54,NaN,NaN
1,55,786.099975585938,262.899993896484
1,56,1195.69995117188,597.299987792969
1,57,712.900024414062,551.700012207031
1,58,745.099975585938,286.100006103516
1,59,NaN,NaN
1,60,1091.19995117188,535.700012207031
1,61,NaN,NaN
1,62,NaN,NaN
1,63,NaN,NaN
1,64,NaN,NaN
1,65,691.299987792969,781.400024414062
1,66,682.099975585938,733.400024414062
1,67,638.700012207031,711.900024414062
1,68,NaN,NaN
1,69,658.5,641.700012207031
1,70,NaN,NaN
1,71,NaN,NaN
1,72,619.400024414062,610.599975585938
1,73,NaN,NaN
1,74,675.099975585938,627.799987792969
1,75,659.599975585938,680.599975585938
1,76,695.299987792969,685.200012207031
1,77,652.700012207031,702.200012207031
1,78,686.599975585938,697.5
1,79,NaN,NaN
1,80,661,702
1,81,1135.69995117188,434.700012207031
1,82,682.700012207031,639.299987792969
1,83,NaN,NaN
1,84,1179.59997558594,401.299987792969
1,85,1139.30004882812,273.899993896484
1,86,659.900024414062,671.200012207031
1,87,688.900024414062,675.5
1,88,1050.30004882812,315
1,89,718.5,687.099975585938
1,90,637.599975585938,638.700012207031
1,91,729.599975585938,526.900024414062
1,92,1105.30004882812,282.100006103516
1,93,773.599975585938,741
1,94,736.799987792969,585.5
1,95,1285.40002441406,552.900024414062
1,96,1154.5,437.399993896484
1,97,1205.59997558594,452
1,98,931,431.399993896484
2,99,811,375.5
2,100,687,615.599975585938
2,101,NaN,NaN
2,102,1219.69995117188,359.100006103516
2,103,NaN,NaN
2,104,746.099975585938,623
2,105,926.799987792969,492.700012207031
2,106,798.599975585938,645.799987792969
2,107,NaN,NaN
2,108,807.799987792969,692.5
2,109,1046.19995117188,830.200012207031
2,110,913.700012207031,758.400024414062
2,111,1187.30004882812,784.400024414062
2,112,1227.80004882812,616.799987792969
2,113,NaN,NaN
2,114,1027.09997558594,656.200012207031
2,115,1089.40002441406,635.099975585938
2,116,NaN,NaN
2,117,NaN,NaN
2,118,NaN,NaN
2,119,NaN,NaN
2,120,699.400024414062,379.100006103516
2,121,NaN,NaN
2,122,NaN,NaN
2,123,NaN,NaN
2,124,1088,729
2,125,NaN,NaN
2,126,NaN,NaN
2,127,1008.40002441406,280.700012207031
2,128,1082.80004882812,262.5
2,129,915.799987792969,554.700012207031
2,130,962.700012207031,499.600006103516
2,131,NaN,NaN
2,132,965.299987792969,609.599975585938
2,133,NaN,NaN
2,134,1052.5,354.899993896484
2,135,919.5,421.100006103516
2,136,992.700012207031,376.799987792969
2,137,1016.79998779297,674.299987792969
2,138,1153.80004882812,683.200012207031
2,139,833.299987792969,633.700012207031
2,140,NaN,NaN
2,141,896.799987792969,637.299987792969
2,142,675.599975585938,434.899993896484
2,143,NaN,NaN
2,144,885.400024414062,644
2,145,854.599975585938,526.200012207031
2,146,NaN,NaN
2,147,1154.80004882812,565.299987792969
2,148,1196.5,622.5
2,149,756.799987792969,715.900024414062
2,150,NaN,NaN
2,151,993.400024414062,632.5
2,152,810.599975585938,520.5
2,153,NaN,NaN
2,154,921.5,421.299987792969
2,155,NaN,NaN
2,156,NaN,NaN
2,157,1079.5,527.299987792969
2,158,1013.20001220703,338.5
2,159,1199.30004882812,492.200012207031
2,160,1154.80004882812,368
2,161,NaN,NaN
2,162,NaN,NaN
2,163,719.299987792969,423.600006103516
2,164,886.900024414062,497.799987792969
2,165,697.5,387.799987792969
2,166,669.200012207031,392.399993896484
2,167,1062.40002441406,358.5
2,168,834.400024414062,396.100006103516
2,169,1000.59997558594,363.5
2,170,735.900024414062,404.200012207031
2,171,NaN,NaN
2,172,976.700012207031,668.5
2,173,NaN,NaN
2,174,885.099975585938,492.200012207031
2,175,NaN,NaN
2,176,NaN,NaN
2,177,915.599975585938,484.5
2,178,981.299987792969,444.700012207031
2,179,NaN,NaN
2,180,802.900024414062,676.799987792969
2,181,988,594.799987792969
