block,trial_n,x,y
1,1,NaN,NaN
1,2,721.400024414062,748.200012207031
1,3,753.599975585938,835.900024414062
1,4,784.700012207031,906.099975585938
1,5,NaN,NaN
1,6,776.400024414062,822.700012207031
1,7,630.799987792969,668.299987792969
1,8,601.200012207031,512.400024414062
1,9,664.700012207031,660.400024414062
1,10,657.099975585938,698
1,11,NaN,NaN
1,12,623.200012207031,673.099975585938
1,13,640.099975585938,743.799987792969
1,14,614.599975585938,534.200012207031
1,15,749.299987792969,850.400024414062
1,16,NaN,NaN
1,17,697.299987792969,733.299987792969
1,18,741.700012207031,797.200012207031
1,19,673,724.400024414062
1,20,771.099975585938,902.700012207031
1,21,700.200012207031,816.700012207031
1,22,611.5,434.100006103516
1,23,1227.09997558594,358.700012207031
1,24,1218.19995117188,300.100006103516
1,25,1230.80004882812,523.400024414062
1,26,1146,749.599975585938
1,27,722.900024414062,853.599975585938
1,28,643.200012207031,626.5
1,29,956.5,895.299987792969
1,30,1209.09997558594,651.299987792969
1,31,1138.5,815.099975585938
1,32,688.900024414062,350.200012207031
1,33,854.200012207031,847.5
1,34,665.099975585938,759
1,35,594,664.299987792969
1,36,769.799987792969,860
1,37,1055.80004882812,931.099975585938
1,38,1213.59997558594,388.600006103516
1,39,632.099975585938,692.099975585938
1,40,774.099975585938,840.200012207031
1,41,1008.90002441406,958.099975585938
1,42,627,710.099975585938
1,43,947.400024414062,953.299987792969
1,44,1138.69995117188,877.400024414062
1,45,1233,345.200012207031
1,46,613.599975585938,697
1,47,1160.09997558594,315.799987792969
1,48,721.900024414062,591.200012207031
1,49,674.799987792969,751.400024414062
1,50,838,799
1,51,NaN,NaN
1,52,839,601.799987792969
1,53,1158,380.100006103516
1,54,621.799987792969,609.299987792969
1,55,1182.09997558594,707.599975585938
1,56,637.299987792969,690.200012207031
1,57,628.299987792969,594.700012207031
1,58,696.799987792969,354.299987792969
1,59,1078.40002441406,249
1,60,726.900024414062,702
1,61,789.200012207031,908.299987792969
1,62,707.200012207031,753.200012207031
1,63,825.799987792969,892.799987792969
1,64,1189.80004882812,541.299987792969
1,65,1114.59997558594,783.299987792969
1,66,889.5,898.599975585938
1,67,703.099975585938,812.799987792969
1,68,682.900024414062,842
1,69,1179.40002441406,415.5
1,70,1224.90002441406,357.700012207031
1,71,NaN,NaN
1,72,711.099975585938,789.400024414062
1,73,1064,344.200012207031
1,74,687.400024414062,819
1,75,759.099975585938,895.099975585938
1,76,713.799987792969,881
1,77,1218.69995117188,707.5
1,78,1245.40002441406,353.799987792969
1,79,NaN,NaN
1,80,881.099975585938,809.799987792969
1,81,729.900024414062,858
1,82,827.299987792969,298
1,83,897.5,821.900024414062
1,84,1221.80004882812,377.600006103516
1,85,852.299987792969,892.299987792969
1,86,1107.09997558594,238.899993896484
1,87,1050.59997558594,202.199996948242
1,88,695.200012207031,757.099975585938
1,89,988.700012207031,227.800003051758
1,90,931.900024414062,865.799987792969
1,91,741.299987792969,855.599975585938
1,92,1184.30004882812,685
1,93,1081.40002441406,269.5
1,94,737.5,853.099975585938
1,95,611.5,671.5
1,96,984.200012207031,253.5
1,97,1229.09997558594,631
1,98,1240,610
1,99,828.700012207031,780
1,100,744.5,843
2,101,799.599975585938,302
2,102,707.5,281.399993896484
2,103,659.5,404.600006103516
2,104,701.900024414062,257.100006103516
2,105,NaN,NaN
2,106,750.200012207031,225.699996948242
2,107,757.5,216.300003051758
2,108,698.5,267.200012207031
2,109,985.700012207031,144
2,110,865.799987792969,168.399993896484
2,111,NaN,NaN
2,112,627.599975585938,273.299987792969
2,113,NaN,NaN
2,114,641.299987792969,338.700012207031
2,115,653.5,330.899993896484
2,116,662.299987792969,264.399993896484
2,117,696,291.200012207031
2,118,870.299987792969,190.600006103516
2,119,673.900024414062,206
2,120,1059.69995117188,169.100006103516
2,121,867.200012207031,134.199996948242
2,122,1009.59997558594,175.100006103516
2,123,985,833.5
2,124,971.599975585938,146.300003051758
2,125,1239.40002441406,190.399993896484
2,126,NaN,NaN
2,127,1268.40002441406,782.400024414062
2,128,801,135.699996948242
2,129,724.5,224.399993896484
2,130,1304.5,708.700012207031
2,131,996.400024414062,129.5
2,132,879.5,116
2,133,678.799987792969,696
2,134,890.599975585938,122.300003051758
2,135,1249.90002441406,806.599975585938
2,136,903.299987792969,165.699996948242
2,137,1262.69995117188,436.700012207031
2,138,716.099975585938,218
2,139,788.5,843.400024414062
2,140,654.299987792969,253.699996948242
2,141,750.200012207031,766.599975585938
2,142,730.5,244.300003051758
2,143,1052.19995117188,915.799987792969
2,144,701.700012207031,235.800003051758
2,145,1069.69995117188,185.100006103516
2,146,1149.09997558594,877.5
2,147,631,437.899993896484
2,148,790.299987792969,910.700012207031
2,149,601.299987792969,598.099975585938
2,150,825.5,160.100006103516
2,151,1038,930.900024414062
2,152,1290.59997558594,934.099975585938
2,153,1293.90002441406,879.299987792969
2,154,783.799987792969,178.100006103516
2,155,1249.30004882812,861
2,156,657.099975585938,330.600006103516
2,157,861.200012207031,806
2,158,1204.09997558594,943.099975585938
2,159,679.799987792969,786.200012207031
2,160,650.700012207031,239.199996948242
2,161,666.799987792969,755.799987792969
2,162,605.299987792969,317
2,163,715.400024414062,800.799987792969
2,164,638.099975585938,434.200012207031
2,165,690.799987792969,205.399993896484
2,166,851.400024414062,856.5
2,167,907.700012207031,135.300003051758
2,168,744.700012207031,203.5
2,169,790.700012207031,796.599975585938
2,170,771.900024414062,245.300003051758
2,171,1287.09997558594,619.099975585938
2,172,1308,596.799987792969
2,173,739.900024414062,245.600006103516
2,174,783.799987792969,207.100006103516
2,175,1078.40002441406,1001.5
2,176,907,915.900024414062
2,177,894.200012207031,142.899993896484
2,178,1285.5,610.5
2,179,612.700012207031,254
2,180,630,600.299987792969
2,181,722.200012207031,210
2,182,770.700012207031,811.099975585938
2,183,NaN,NaN
2,184,742.5,143.899993896484
2,185,926.299987792969,102.699996948242
2,186,744.900024414062,181.699996948242
2,187,850.900024414062,123.099998474121
2,188,1142.69995117188,819.700012207031
2,189,616.599975585938,657.200012207031
2,190,NaN,NaN
2,191,740.099975585938,217.699996948242
