"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","28","r",NA,"","",24,"m"
"","3.15536355323112","193.823529411765","283.823529411765","103.823529411765","practice","target","180.880713242549","natural","1","",0,0,NA,"practice_map.png","","","objects/1/1_60.jpg","None","None","None","None","truck_1.png",NA,"","28","r",NA,"","",24,"m"
"","3.43137948191167","193.823529411765","283.823529411765","103.823529411765","practice","target","196.70328240258","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_116.jpg","None","None","None","None","truck_1.png",NA,"","28","r",NA,"","",24,"m"
"","3.18046490209482","193.823529411765","283.823529411765","103.823529411765","practice","target","182.31964406913","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_75.jpg","None","None","None","None","truck_1.png",NA,"","28","r",NA,"","",24,"m"
"","3.39426396979308","193.823529411765","283.823529411765","103.823529411765","practice","truck_det","194.575641580495","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_55.jpg","None","None","None","None","truck_3.png",NA,"","28","r",NA,"","",24,"m"
