"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","20","r",NA,"","",23,"m"
"","4.926475400941","265.218487394958","355.218487394958","175.218487394958","practice","target","282.409417888337","human-made","1","",1,0,NA,"practice_map.png","","","objects/1/1_55.jpg","None","None","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
"","5.03799643310889","265.218487394958","355.218487394958","175.218487394958","practice","target","288.802343299236","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_19.jpg","None","None","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
"","4.59221260010481","265.218487394958","355.218487394958","175.218487394958","practice","target","263.247856056964","natural","1","",1,0,NA,"practice_map.png","","","objects/1/1_33.jpg","None","None","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
"","4.64442690775435","265.218487394958","355.218487394958","175.218487394958","practice","truck_det","266.241032928594","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_45.jpg","None","None","space","None","truck_6.png",NA,"","20","r",NA,"","",23,"m"
"","4.83400731439604","265.218487394958","355.218487394958","175.218487394958","practice","target","277.108699551365","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_37.jpg","None","None","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
"","5.19601563273492","265.218487394958","355.218487394958","175.218487394958","practice","truck_det","297.860768755505","natural","0","",1,1,NA,"practice_map.png","","","objects/1/1_31.jpg","None","None","None","None","truck_3.png",NA,"","20","r",NA,"","",23,"m"
"","5.31731968171174","265.218487394958","355.218487394958","175.218487394958","practice","target","304.81450404717","human-made","0","",1,0,NA,"practice_map.png","","","objects/2/2_36.jpg","None","space","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
"","4.20141859673211","265.218487394958","355.218487394958","175.218487394958","practice","target","240.845652041968","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_93.jpg","None","None","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
"","4.51149153090236","265.218487394958","355.218487394958","175.218487394958","practice","truck_det","258.620533618606","natural","0","",0,1,NA,"practice_map.png","","","objects/1/1_120.jpg","None","None","None","None","truck_6.png",NA,"","20","r",NA,"","",23,"m"
"","4.47632967984677","265.218487394958","355.218487394958","175.218487394958","practice","target","256.604886105866","human-made","0","",1,0,NA,"practice_map.png","","","objects/1/1_37.jpg","None","None","None","None","truck_1.png",NA,"","20","r",NA,"","",23,"m"
