"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","3.93846785943641","214.941176470588","304.941176470588","124.941176470588","practice","target","225.772042897628","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_39.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","3.5984752202432","214.941176470588","304.941176470588","124.941176470588","practice","target","206.282018994833","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_104.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","3.0433476973573","214.941176470588","304.941176470588","124.941176470588","practice","target","174.459422141501","natural","0","",0,0,NA,"practice_map.png","","","objects/1/1_42.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","4.19363176144743","214.941176470588","304.941176470588","124.941176470588","practice","truck_det","240.399272949216","human-made","0","",0,1,NA,"practice_map.png","","","objects/2/2_33.jpg","None","None","None","None","truck_4.png",NA,"","31","r",NA,"","",18,"m"
"","3.69624417202661","214.941176470588","304.941176470588","124.941176470588","practice","target","211.886608587513","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_22.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","4.00353538370566","214.941176470588","304.941176470588","124.941176470588","practice","truck_det","229.502028365292","human-made","0","",0,1,NA,"practice_map.png","","","objects/1/1_111.jpg","None","None","None","None","truck_4.png",NA,"","31","r",NA,"","",18,"m"
"","3.74794136059144","214.941176470588","304.941176470588","124.941176470588","practice","target","214.850141689955","natural","0","",0,0,NA,"practice_map.png","","","objects/1/1_119.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","3.52487919763052","214.941176470588","304.941176470588","124.941176470588","practice","target","202.063138717673","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_86.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","4.02872698457503","214.941176470588","304.941176470588","124.941176470588","practice","truck_det","230.946132873728","human-made","0","",1,1,NA,"practice_map.png","","","objects/2/2_126.jpg","None","None","None","None","truck_4.png",NA,"","31","r",NA,"","",18,"m"
"","3.80335715115841","214.941176470588","304.941176470588","124.941176470588","practice","target","218.026843060036","human-made","1","",0,0,NA,"practice_map.png","","","objects/1/1_16.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","31","r",NA,"","",18,"m"
"","3.93846785943641","214.941176470588","304.941176470588","124.941176470588","practice","target","225.772042897628","natural","0","",0,0,217,"practice_map.png","","","objects/2/2_39.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","['space']",18,"m"
"","3.93846785943641","214.941176470588","304.941176470588","124.941176470588","practice","target","225.772042897628","natural","0","",NA,NA,NA,"practice_map.png","","","objects/2/2_39.jpg","None","","","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","3.5984752202432","214.941176470588","304.941176470588","124.941176470588","practice","target","206.282018994833","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_104.jpg","None","None","None","None","truck_1.png",0,"None","31","r",NA,"","",18,"m"
"","3.5984752202432","214.941176470588","304.941176470588","124.941176470588","practice","target","206.282018994833","natural","1","",NA,NA,NA,"practice_map.png","","","objects/2/2_104.jpg","None","","","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","3.0433476973573","214.941176470588","304.941176470588","124.941176470588","practice","target","174.459422141501","natural","0","",0,0,182,"practice_map.png","","","objects/1/1_42.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","['space']",18,"m"
"","3.0433476973573","214.941176470588","304.941176470588","124.941176470588","practice","target","174.459422141501","natural","0","",NA,NA,NA,"practice_map.png","","","objects/1/1_42.jpg","None","","","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","4.19363176144743","214.941176470588","304.941176470588","124.941176470588","practice","truck_det","240.399272949216","human-made","0","",0,1,NA,"practice_map.png","","","objects/2/2_33.jpg","None","None","None","None","truck_4.png",NA,"","31","r",NA,"","",18,"m"
"","3.69624417202661","214.941176470588","304.941176470588","124.941176470588","practice","target","211.886608587513","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_22.jpg","None","None","None","None","truck_1.png",0,"None","31","r",NA,"","",18,"m"
"","3.69624417202661","214.941176470588","304.941176470588","124.941176470588","practice","target","211.886608587513","natural","1","",NA,NA,NA,"practice_map.png","","","objects/2/2_22.jpg","None","","","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","4.00353538370566","214.941176470588","304.941176470588","124.941176470588","practice","truck_det","229.502028365292","human-made","0","",0,1,NA,"practice_map.png","","","objects/1/1_111.jpg","None","None","None","None","truck_4.png",NA,"","31","r",NA,"","",18,"m"
"","3.74794136059144","214.941176470588","304.941176470588","124.941176470588","practice","target","214.850141689955","natural","0","",0,0,217,"practice_map.png","","","objects/1/1_119.jpg","None","None","None","None","truck_1.png",NA,"","31","r",NA,"","['space']",18,"m"
"","3.74794136059144","214.941176470588","304.941176470588","124.941176470588","practice","target","214.850141689955","natural","0","",NA,NA,NA,"practice_map.png","","","objects/1/1_119.jpg","None","","","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
"","3.52487919763052","214.941176470588","304.941176470588","124.941176470588","practice","target","202.063138717673","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_86.jpg","None","None","None","None","truck_1.png",0,"None","31","r",NA,"","",18,"m"
"","3.52487919763052","214.941176470588","304.941176470588","124.941176470588","practice","target","202.063138717673","human-made","1","",NA,NA,NA,"practice_map.png","","","objects/2/2_86.jpg","None","","","None","truck_1.png",NA,"","31","r",NA,"","",18,"m"
