"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","36","r",NA,"","",28,"m"
"","3.06167908482901","175.72268907563","265.72268907563","85.7226890756302","practice","target","175.510266009306","natural","0","",0,0,NA,"practice_map.png","","","objects/1/1_49.jpg","None","None","None","None","truck_1.png",NA,"","36","r",NA,"","",28,"m"
"","3.57587676423293","175.72268907563","265.72268907563","85.7226890756302","practice","target","204.986566102525","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_78.jpg","None","None","None","None","truck_1.png",NA,"","36","r",NA,"","",28,"m"
"","3.12524650495625","175.72268907563","265.72268907563","85.7226890756302","practice","target","179.154258245899","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_8.jpg","None","None","None","None","truck_1.png",NA,"","36","r",NA,"","",28,"m"
"","2.83775018251566","175.72268907563","265.72268907563","85.7226890756302","practice","truck_det","162.673577341662","human-made","0","",1,0,NA,"practice_map.png","","","objects/1/1_111.jpg","None","None","space","None","truck_5.png",NA,"","36","r",NA,"","",28,"m"
"","2.71507989936373","175.72268907563","265.72268907563","85.7226890756302","practice","target","155.641522893462","natural","1","",0,0,NA,"practice_map.png","","","objects/1/1_74.jpg","None","None","None","None","truck_1.png",NA,"","36","r",NA,"","",28,"m"
"","3.16566803682066","175.72268907563","265.72268907563","85.7226890756302","practice","truck_det","181.471416123478","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_73.jpg","None","None","space","None","truck_2.png",NA,"","36","r",NA,"","",28,"m"
