"radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant"
"","","","","","","","","","","","","",NA,NA,NA,"",138
"","","","","","","","","","","","","",NA,NA,NA,"",138
"","","","","","","","","","","","","",NA,NA,NA,"",138
"","","","","","","","","","","","","",NA,NA,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_71.jpg","None","outdoors","PumiceStone.jpg","new",6,3.57239269999627,NA,"",138
"3.08900268861701","329.831932773109","59.8319327731093","239.831932773109","high","177.076587245561","maps/google_map_1.png","152.755345527548","objects/1/1_71.jpg","0.0","outdoors","PoliceTape.jpg","old",6,3.45989499999996,157,"['return']",138
"3.08900268861701","329.831932773109","59.8319327731093","239.831932773109","high","177.076587245561","maps/google_map_1.png","152.755345527548","objects/1/1_71.jpg","0.0","outdoors","PoliceTape.jpg","old",NA,NA,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_81.jpg","None","indoors","ComputerKey_Escape.jpg","new",1,4.82476899999529,NA,"",138
"2.85927637721755","329.831932773109","239.831932773109","326.81512605042","singletons","163.90756302521","maps/google_map_1.png","None","objects/1/1_95.jpg","0.0","indoors","Arm.jpg","old",6,3.36880979999478,185,"['return']",138
"2.85927637721755","329.831932773109","239.831932773109","326.81512605042","singletons","163.90756302521","maps/google_map_1.png","None","objects/1/1_95.jpg","0.0","indoors","Arm.jpg","old",NA,NA,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_66.jpg","None","outdoors","Flower_Sun.jpg","new",1,1.98740329999782,NA,"",138
"3.16023709812577","59.8319327731093","149.831932773109","329.831932773109","medium","181.160088427592","maps/google_map_1.png","121.328155654483","objects/1/1_132.jpg","0.0","indoors","PanCooking.jpg","old",6,2.4521261000009,221,"['return']",138
"3.16023709812577","59.8319327731093","149.831932773109","329.831932773109","medium","181.160088427592","maps/google_map_1.png","121.328155654483","objects/1/1_132.jpg","0.0","indoors","PanCooking.jpg","old",NA,NA,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_135.jpg","None","indoors","ComputerKeyboard_F1.jpg","new",1,5.30662499999744,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_47.jpg","None","indoors","Almond.jpg","new",1,1.12829699999929,NA,"",138
"2.11508487108306","59.8319327731093","149.831932773109","329.831932773109","medium","121.246903437882","maps/google_map_1.png","61.4149706647732","objects/1/1_136.jpg","0.0","outdoors","Bus_School.jpg","old",6,1.90229209999598,127,"['return']",138
"2.11508487108306","59.8319327731093","149.831932773109","329.831932773109","medium","121.246903437882","maps/google_map_1.png","61.4149706647732","objects/1/1_136.jpg","0.0","outdoors","Bus_School.jpg","old",NA,NA,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_64.jpg","None","outdoors","Shark_GreatWhite.jpg","new",1,4.15430589999596,NA,"",138
"1.43926476691285","59.8319327731093","149.831932773109","329.831932773109","low","82.5056235809915","maps/google_map_1.png","22.6736908078822","objects/1/1_66.jpg","0.0","outdoors","Pickaxe.jpg","old",6,1.31151189999946,226,"['return']",138
"1.43926476691285","59.8319327731093","149.831932773109","329.831932773109","low","82.5056235809915","maps/google_map_1.png","22.6736908078822","objects/1/1_66.jpg","0.0","outdoors","Pickaxe.jpg","old",NA,NA,NA,"",138
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_134.jpg","None","outdoors","Scorpion.jpg","new",6,5.59413289999793,NA,"",138
"1.50527352296424","329.831932773109","59.8319327731093","239.831932773109","medium","86.2895650106889","maps/google_map_1.png","116.45763223758","objects/1/1_17.jpg","0.0","outdoors","TigerWhite.jpg","old",6,5.18144929999835,137,"['return']",138
"1.50527352296424","329.831932773109","59.8319327731093","239.831932773109","medium","86.2895650106889","maps/google_map_1.png","116.45763223758","objects/1/1_17.jpg","0.0","outdoors","TigerWhite.jpg","old",NA,NA,NA,"",138
