block,trial_n,x,y
1,1,NaN,NaN
1,2,NaN,NaN
1,3,NaN,NaN
1,4,NaN,NaN
1,5,NaN,NaN
1,6,NaN,NaN
1,7,NaN,NaN
1,8,NaN,NaN
1,9,NaN,NaN
1,10,NaN,NaN
1,11,NaN,NaN
1,12,NaN,NaN
1,13,NaN,NaN
1,14,NaN,NaN
1,15,NaN,NaN
1,16,NaN,NaN
1,17,NaN,NaN
1,18,NaN,NaN
1,19,NaN,NaN
1,20,NaN,NaN
1,21,NaN,NaN
1,22,NaN,NaN
1,23,NaN,NaN
1,24,954,806.599975585938
1,25,NaN,NaN
1,26,NaN,NaN
1,27,NaN,NaN
1,28,NaN,NaN
1,29,NaN,NaN
1,30,NaN,NaN
1,31,NaN,NaN
1,32,NaN,NaN
1,33,NaN,NaN
1,34,1203.5,516.299987792969
1,35,NaN,NaN
1,36,1211.30004882812,483.100006103516
1,37,NaN,NaN
1,38,1277.69995117188,604.900024414062
1,39,NaN,NaN
1,40,1323.09997558594,679.5
1,41,NaN,NaN
1,42,NaN,NaN
1,43,NaN,NaN
1,44,1135,618.799987792969
1,45,NaN,NaN
1,46,1289.5,496.700012207031
1,47,NaN,NaN
1,48,NaN,NaN
1,49,NaN,NaN
1,50,NaN,NaN
1,51,1079.80004882812,440.799987792969
1,52,1025.40002441406,340.799987792969
1,53,1005.20001220703,401.600006103516
1,54,1050.40002441406,419
1,55,969.799987792969,592.299987792969
1,56,NaN,NaN
1,57,1031.40002441406,492
1,58,952.299987792969,397.399993896484
1,59,956.099975585938,570.900024414062
1,60,864.099975585938,680.099975585938
1,61,984.400024414062,679.099975585938
1,62,1012.29998779297,555.400024414062
1,63,1005.40002441406,600.099975585938
1,64,813.5,526.900024414062
1,65,877.700012207031,525.400024414062
1,66,NaN,NaN
1,67,760.099975585938,471.700012207031
1,68,NaN,NaN
1,69,972.200012207031,518.200012207031
1,70,NaN,NaN
1,71,1026.59997558594,300.100006103516
1,72,NaN,NaN
1,73,1010.90002441406,329.399993896484
1,74,NaN,NaN
1,75,899.799987792969,371.899993896484
1,76,1021.20001220703,437.5
1,77,939.799987792969,463.700012207031
1,78,952.299987792969,475.399993896484
1,79,967.900024414062,311.5
1,80,1129.90002441406,518.599975585938
1,81,891.299987792969,441.200012207031
1,82,NaN,NaN
1,83,812,329.899993896484
1,84,928.099975585938,349.299987792969
1,85,1015.20001220703,385.100006103516
1,86,918.200012207031,375.600006103516
1,87,937.700012207031,469.5
1,88,NaN,NaN
1,89,983.299987792969,455
1,90,805.299987792969,344.100006103516
1,91,1007.09997558594,428.899993896484
1,92,898.900024414062,577.900024414062
1,93,876.200012207031,543.200012207031
1,94,1054.40002441406,644.700012207031
1,95,1241.59997558594,489.700012207031
1,96,1147.40002441406,464.700012207031
1,97,927.599975585938,370.5
1,98,NaN,NaN
2,99,1005.09997558594,421.399993896484
2,100,919.400024414062,606.5
2,101,951,286.399993896484
2,102,1013.79998779297,285.299987792969
2,103,1012.09997558594,312.299987792969
2,104,1000.90002441406,304.899993896484
2,105,966.700012207031,297.700012207031
2,106,948.200012207031,410.399993896484
2,107,982.799987792969,423.100006103516
2,108,929.299987792969,662.5
2,109,NaN,NaN
2,110,NaN,NaN
2,111,NaN,NaN
2,112,NaN,NaN
2,113,NaN,NaN
2,114,NaN,NaN
2,115,NaN,NaN
2,116,988.700012207031,650.400024414062
2,117,773.5,518.900024414062
2,118,NaN,NaN
2,119,865.900024414062,320.299987792969
2,120,940.900024414062,502.399993896484
2,121,906.200012207031,416.5
2,122,1011.40002441406,348.799987792969
2,123,854.700012207031,609.5
2,124,NaN,NaN
2,125,NaN,NaN
2,126,833.599975585938,586.5
2,127,NaN,NaN
2,128,877.099975585938,390.399993896484
2,129,736.599975585938,451.100006103516
2,130,907.400024414062,194.600006103516
2,131,NaN,NaN
2,132,924.700012207031,223.800003051758
2,133,874.799987792969,368.200012207031
2,134,NaN,NaN
2,135,NaN,NaN
2,136,779.799987792969,405.899993896484
2,137,NaN,NaN
2,138,NaN,NaN
2,139,952.5,193.600006103516
2,140,NaN,NaN
2,141,NaN,NaN
2,142,NaN,NaN
2,143,1168,470.700012207031
2,144,913.599975585938,422.200012207031
2,145,879.700012207031,217.899993896484
2,146,968.799987792969,152.5
2,147,NaN,NaN
2,148,939,305.799987792969
2,149,882.700012207031,485.299987792969
2,150,689.299987792969,377.100006103516
2,151,788.400024414062,222.5
2,152,965.400024414062,526.5
2,153,NaN,NaN
2,154,NaN,NaN
2,155,NaN,NaN
2,156,884.099975585938,614.5
2,157,NaN,NaN
2,158,1146.09997558594,589.099975585938
2,159,1046.59997558594,715.599975585938
2,160,NaN,NaN
2,161,1261,534.799987792969
2,162,1189.90002441406,468.799987792969
2,163,NaN,NaN
2,164,1078.5,537.5
2,165,NaN,NaN
2,166,1069.80004882812,654.400024414062
2,167,1190.80004882812,471.700012207031
2,168,NaN,NaN
2,169,937.799987792969,446.200012207031
2,170,996,597.5
2,171,919.099975585938,544.200012207031
2,172,1103.80004882812,445.600006103516
2,173,NaN,NaN
2,174,NaN,NaN
2,175,NaN,NaN
2,176,1176.80004882812,631.599975585938
2,177,1172.5,578.400024414062
2,178,884.5,717.5
2,179,NaN,NaN
