"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","41","r",NA,"","",28,"f"
"","1.90377197812808","113.378151260504","203.378151260504","23.3781512605042","practice","target","109.133425497788","natural","1","",0,0,NA,"practice_map.png","","","objects/1/1_113.jpg","None","None","None","None","truck_1.png",NA,"","41","r",NA,"","",28,"f"
"","1.74419016778924","113.378151260504","203.378151260504","23.3781512605042","practice","target","99.9854236312302","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_45.jpg","None","None","None","None","truck_1.png",NA,"","41","r",NA,"","",28,"f"
"","2.18019524021478","113.378151260504","203.378151260504","23.3781512605042","practice","target","124.979344980465","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_63.jpg","None","None","None","None","truck_1.png",NA,"","41","r",NA,"","",28,"f"
"","1.70782229083767","113.378151260504","203.378151260504","23.3781512605042","practice","truck_det","97.9006408760446","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_13.jpg","None","None","space","None","truck_6.png",NA,"","41","r",NA,"","",28,"f"
"","2.33345106950473","113.378151260504","203.378151260504","23.3781512605042","practice","target","133.764710990717","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_93.jpg","None","None","None","None","truck_1.png",NA,"","41","r",NA,"","",28,"f"
"","1.82599569552394","113.378151260504","203.378151260504","23.3781512605042","practice","truck_det","104.674912482264","human-made","0","",1,0,NA,"practice_map.png","","","objects/2/2_78.jpg","None","space","None","None","truck_3.png",NA,"","41","r",NA,"","",28,"f"
"","2.07386629411993","113.378151260504","203.378151260504","23.3781512605042","practice","target","118.884055076939","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_126.jpg","None","None","None","None","truck_1.png",NA,"","41","r",NA,"","",28,"f"
