"radians","center","pos_1","pos_2","type","degrees","map_file","PE","object","isFiller","outdoors_response","stimulus","old_new","conf_resp.keys","conf_resp.rt","response","key_resp_2.keys","participant"
"","","","","","","","","","","","","",NA,NA,NA,"",123
"","","","","","","","","","","","","",NA,NA,NA,"",123
"","","","","","","","","","","","","",NA,NA,NA,"",123
"","","","","","","","","","","","","",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_94.jpg","None","indoors","Lollipop_Grape.jpg","new",1,3.78749990000142,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_67.jpg","None","indoors","Thermostat.jpg","new",1,2.49865840000348,NA,"",123
"5.05230173016237","136.252100840336","226.252100840336","46.2521008403361","high","289.622392174913","maps/google_map_1.png","153.370291334577","objects/1/1_34.jpg","0.0","indoors","Ruler_Wooden.jpg","old",6,2.18575660000351,337,"['return']",123
"5.05230173016237","136.252100840336","226.252100840336","46.2521008403361","high","289.622392174913","maps/google_map_1.png","153.370291334577","objects/1/1_34.jpg","0.0","indoors","Ruler_Wooden.jpg","old",NA,NA,NA,"",123
"1.14269420229076","46.2521008403361","136.252100840336","316.252100840336","low","65.5047631886423","maps/google_map_1.png","19.2526623483061","objects/1/1_28.jpg","0.0","outdoors","Boat_Sail.jpg","old",6,4.60992510000506,113,"['return']",123
"1.14269420229076","46.2521008403361","136.252100840336","316.252100840336","low","65.5047631886423","maps/google_map_1.png","19.2526623483061","objects/1/1_28.jpg","0.0","outdoors","Boat_Sail.jpg","old",NA,NA,NA,"",123
"1.01734827264239","136.252100840336","136.252100840336","13.0672268907563","singletons","58.3193277310924","maps/google_map_1.png","None","objects/1/1_133.jpg","0.0","indoors","Clip_Paper.jpg","old",6,5.66980490000424,139,"['return']",123
"1.01734827264239","136.252100840336","136.252100840336","13.0672268907563","singletons","58.3193277310924","maps/google_map_1.png","None","objects/1/1_133.jpg","0.0","indoors","Clip_Paper.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_69.jpg","None","outdoors","Toy_Slide.jpg","new",1,2.70976020000307,NA,"",123
"1.33310737628385","46.2521008403361","226.252100840336","305.697478991597","singletons","76.4201680672269","maps/google_map_1.png","None","objects/1/1_37.jpg","0.0","indoors","SmokeDetector.jpg","old",6,2.52674060000209,132,"['return']",123
"1.33310737628385","46.2521008403361","226.252100840336","305.697478991597","singletons","76.4201680672269","maps/google_map_1.png","None","objects/1/1_37.jpg","0.0","indoors","SmokeDetector.jpg","old",NA,NA,NA,"",123
"5.43778916630698","136.252100840336","226.252100840336","46.2521008403361","high","311.720398068553","maps/google_map_1.png","175.468297228217","objects/1/1_107.jpg","0.0","indoors","Cup_sippy.jpg","old",6,1.46774400000504,110,"['return']",123
"5.43778916630698","136.252100840336","226.252100840336","46.2521008403361","high","311.720398068553","maps/google_map_1.png","175.468297228217","objects/1/1_107.jpg","0.0","indoors","Cup_sippy.jpg","old",NA,NA,NA,"",123
"4.52395317452299","46.2521008403361","136.252100840336","316.252100840336","high","259.334895354821","maps/google_map_1.png","146.917205485515","objects/1/1_4.jpg","0.0","indoors","Knee.jpg","old",6,2.59498590000294,237,"['return']",123
"4.52395317452299","46.2521008403361","136.252100840336","316.252100840336","high","259.334895354821","maps/google_map_1.png","146.917205485515","objects/1/1_4.jpg","0.0","indoors","Knee.jpg","old",NA,NA,NA,"",123
"2.1284922571647","46.2521008403361","136.252100840336","316.252100840336","medium","122.015479710078","maps/google_map_1.png","75.7633788697422","objects/1/1_130.jpg","0.0","indoors","ToothBrush.jpg","old",6,3.16227610000351,62,"['return']",123
"2.1284922571647","46.2521008403361","136.252100840336","316.252100840336","medium","122.015479710078","maps/google_map_1.png","75.7633788697422","objects/1/1_130.jpg","0.0","indoors","ToothBrush.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_131.jpg","None","outdoors","Bucket_WoodenDark.jpg","new",1,1.15088600000308,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_20.jpg","None","outdoors","Squid_Pink.jpg","new",1,1.23765290000301,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_18.jpg","None","outdoors","Statue_Head.jpg","new",1,0.810362100004568,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_139.jpg","None","indoors","Button.jpg","new",1,1.47565720000057,NA,"",123
"2.41362176272357","46.2521008403361","136.252100840336","316.252100840336","medium","138.360483213453","maps/google_map_1.png","92.1083823731169","objects/1/1_32.jpg","0.0","indoors","Skirt_Long.jpg","old",6,1.35637520000455,135,"['return']",123
"2.41362176272357","46.2521008403361","136.252100840336","316.252100840336","medium","138.360483213453","maps/google_map_1.png","92.1083823731169","objects/1/1_32.jpg","0.0","indoors","Skirt_Long.jpg","old",NA,NA,NA,"",123
"3.6241590629708","46.2521008403361","136.252100840336","316.252100840336","high","207.754341189409","maps/google_map_1.png","161.502240349073","objects/1/1_20.jpg","0.0","indoors","Clock_Wall.jpg","old",6,1.98068080000303,34,"['return']",123
"3.6241590629708","46.2521008403361","136.252100840336","316.252100840336","high","207.754341189409","maps/google_map_1.png","161.502240349073","objects/1/1_20.jpg","0.0","indoors","Clock_Wall.jpg","old",NA,NA,NA,"",123
"6.18721964257807","136.252100840336","226.252100840336","46.2521008403361","high","354.68138078473","maps/google_map_1.png","141.570720055606","objects/1/1_31.jpg","0.0","indoors","RugRoled.jpg","old",6,1.52498689999993,38,"['return']",123
"6.18721964257807","136.252100840336","226.252100840336","46.2521008403361","high","354.68138078473","maps/google_map_1.png","141.570720055606","objects/1/1_31.jpg","0.0","indoors","RugRoled.jpg","old",NA,NA,NA,"",123
"0.656591609964952","46.2521008403361","136.252100840336","316.252100840336","low","37.6390094884368","maps/google_map_1.png","8.61309135189938","objects/1/1_115.jpg","0.0","indoors","HairDryer.jpg","old",6,1.48473780000131,331,"['return']",123
"0.656591609964952","46.2521008403361","136.252100840336","316.252100840336","low","37.6390094884368","maps/google_map_1.png","8.61309135189938","objects/1/1_115.jpg","0.0","indoors","HairDryer.jpg","old",NA,NA,NA,"",123
"3.61099905059477","46.2521008403361","136.252100840336","316.252100840336","high","206.999945575497","maps/google_map_1.png","160.74784473516","objects/1/1_60.jpg","0.0","indoors","HumanSkeleton.jpg","old",6,1.73269900000378,193,"['return']",123
"3.61099905059477","46.2521008403361","136.252100840336","316.252100840336","high","206.999945575497","maps/google_map_1.png","160.74784473516","objects/1/1_60.jpg","0.0","indoors","HumanSkeleton.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_13.jpg","None","indoors","Jar_Empty.jpg","new",1,4.67255820000355,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_2.jpg","None","outdoors","Honeydew_Green.jpg","new",1,0.767581500003871,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_83.jpg","None","outdoors","Bird_CanadianGoose.jpg","new",1,2.52453290000267,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_128.jpg","None","indoors","SewingPin_Single.jpg","new",1,0.99114140000529,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_41.jpg","None","outdoors","Ship_Battle.jpg","new",1,0.807605900001363,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_108.jpg","None","indoors","Tube_Paint.jpg","new",1,0.865293000002566,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_143.jpg","None","outdoors","Clam.jpg","new",1,2.16971170000397,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_31.jpg","None","outdoors","Bark.jpg","new",1,1.38672780000343,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_84.jpg","None","indoors","Ring_Plain.jpg","new",1,0.848793700002716,NA,"",123
"0.690728517023094","46.2521008403361","136.252100840336","316.252100840336","low","39.5959022497315","maps/google_map_1.png","6.65619859060463","objects/1/1_102.jpg","0.0","outdoors","Stingray.jpg","old",6,1.4001615000052,314,"['return']",123
"0.690728517023094","46.2521008403361","136.252100840336","316.252100840336","low","39.5959022497315","maps/google_map_1.png","6.65619859060463","objects/1/1_102.jpg","0.0","outdoors","Stingray.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_52.jpg","None","outdoors","Swan.jpg","new",1,2.32208410000385,NA,"",123
"1.49098692810458","136.252100840336","136.252100840336","257.428571428571","singletons","85.4705882352941","maps/google_map_1.png","None","objects/1/1_69.jpg","0.0","indoors","Oven.jpg","old",6,1.2951862000009,103,"['return']",123
"1.49098692810458","136.252100840336","136.252100840336","257.428571428571","singletons","85.4705882352941","maps/google_map_1.png","None","objects/1/1_69.jpg","0.0","indoors","Oven.jpg","old",NA,NA,NA,"",123
"0.615580389591307","46.2521008403361","136.252100840336","316.252100840336","low","35.2880478109666","maps/google_map_1.png","10.9640530293695","objects/1/1_108.jpg","0.0","indoors","Lipstick.jpg","old",6,1.7883608000011,23,"['return']",123
"0.615580389591307","46.2521008403361","136.252100840336","316.252100840336","low","35.2880478109666","maps/google_map_1.png","10.9640530293695","objects/1/1_108.jpg","0.0","indoors","Lipstick.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_68.jpg","None","indoors","Bugle.jpg","new",1,1.2299488000026,NA,"",123
"3.85338389428835","46.2521008403361","136.252100840336","316.252100840336","high","220.894618143918","maps/google_map_1.png","174.642517303582","objects/1/1_73.jpg","0.0","outdoors","Teardrop.jpg","old",6,1.40931430000273,209,"['return']",123
"3.85338389428835","46.2521008403361","136.252100840336","316.252100840336","high","220.894618143918","maps/google_map_1.png","174.642517303582","objects/1/1_73.jpg","0.0","outdoors","Teardrop.jpg","old",NA,NA,NA,"",123
"2.78835377805438","46.2521008403361","136.252100840336","316.252100840336","medium","159.841936321589","maps/google_map_1.png","113.589835481252","objects/1/1_124.jpg","0.0","indoors","GranolaBar.jpg","old",1,0.980298500002391,233,"['return']",123
"2.78835377805438","46.2521008403361","136.252100840336","316.252100840336","medium","159.841936321589","maps/google_map_1.png","113.589835481252","objects/1/1_124.jpg","0.0","indoors","GranolaBar.jpg","old",NA,NA,NA,"",123
"0.402921955829297","46.2521008403361","136.252100840336","316.252100840336","low","23.0974369583673","maps/google_map_1.png","23.1546638819688","objects/1/1_110.jpg","0.0","indoors","Belt.jpg","old",6,6.02553280000211,137,"['return']",123
"0.402921955829297","46.2521008403361","136.252100840336","316.252100840336","low","23.0974369583673","maps/google_map_1.png","23.1546638819688","objects/1/1_110.jpg","0.0","indoors","Belt.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_44.jpg","None","indoors","Popcorn.jpg","new",1,1.28990400000112,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_46.jpg","None","indoors","Blanket.jpg","new",1,2.53894280000168,NA,"",123
"4.1660226393844","136.252100840336","226.252100840336","46.2521008403361","medium","238.81658442331","maps/google_map_1.png","102.564483582973","objects/1/1_63.jpg","0.0","indoors","Ashtray_Empty.jpg","old",6,1.09600570000111,228,"['return']",123
"4.1660226393844","136.252100840336","226.252100840336","46.2521008403361","medium","238.81658442331","maps/google_map_1.png","102.564483582973","objects/1/1_63.jpg","0.0","indoors","Ashtray_Empty.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_133.jpg","None","indoors","FortuneCookie.jpg","new",1,0.785009500003071,NA,"",123
"1.04917613600737","46.2521008403361","136.252100840336","316.252100840336","low","60.1438549303588","maps/google_map_1.png","13.8917540900226","objects/1/1_71.jpg","0.0","outdoors","PoliceTape.jpg","old",6,1.24360630000228,325,"['return']",123
"1.04917613600737","46.2521008403361","136.252100840336","316.252100840336","low","60.1438549303588","maps/google_map_1.png","13.8917540900226","objects/1/1_71.jpg","0.0","outdoors","PoliceTape.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_45.jpg","None","outdoors","BearPolar.jpg","new",1,1.49408520000361,NA,"",123
"4.91171055088702","136.252100840336","46.2521008403361","85.4705882352941","singletons","281.563025210084","maps/google_map_1.png","None","objects/1/1_94.jpg","0.0","outdoors","Gorilla.jpg","old",6,1.0386383000041,327,"['return']",123
"4.91171055088702","136.252100840336","46.2521008403361","85.4705882352941","singletons","281.563025210084","maps/google_map_1.png","None","objects/1/1_94.jpg","0.0","outdoors","Gorilla.jpg","old",NA,NA,NA,"",123
"0.701589169000934","136.252100840336","46.2521008403361","172.957983193277","singletons","40.218487394958","maps/google_map_1.png","None","objects/1/1_41.jpg","0.0","indoors","FloppyDisk.jpg","old",6,1.68720930000563,103,"['return']",123
"0.701589169000934","136.252100840336","46.2521008403361","172.957983193277","singletons","40.218487394958","maps/google_map_1.png","None","objects/1/1_41.jpg","0.0","indoors","FloppyDisk.jpg","old",NA,NA,NA,"",123
"4.71148932341524","46.2521008403361","136.252100840336","316.252100840336","high","270.085375227625","maps/google_map_1.png","136.166725612711","objects/1/1_129.jpg","0.0","outdoors","LifeJacket_BlueYellow.jpg","old",6,1.16846660000374,89,"['return']",123
"4.71148932341524","46.2521008403361","136.252100840336","316.252100840336","high","270.085375227625","maps/google_map_1.png","136.166725612711","objects/1/1_129.jpg","0.0","outdoors","LifeJacket_BlueYellow.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_51.jpg","None","indoors","Pants.jpg","new",1,0.838503300001321,NA,"",123
"1.97342331205286","136.252100840336","226.252100840336","46.2521008403361","low","113.12617712405","maps/google_map_1.png","23.1259237162866","objects/1/1_122.jpg","0.0","outdoors","LeafBlower.jpg","old",6,0.904288400000951,67,"['return']",123
"1.97342331205286","136.252100840336","226.252100840336","46.2521008403361","low","113.12617712405","maps/google_map_1.png","23.1259237162866","objects/1/1_122.jpg","0.0","outdoors","LeafBlower.jpg","old",NA,NA,NA,"",123
"4.11637582809003","136.252100840336","226.252100840336","46.2521008403361","medium","235.970588871403","maps/google_map_1.png","99.718488031067","objects/1/1_121.jpg","0.0","indoors","Toast.jpg","old",6,1.66664180000225,315,"['return']",123
"4.11637582809003","136.252100840336","226.252100840336","46.2521008403361","medium","235.970588871403","maps/google_map_1.png","99.718488031067","objects/1/1_121.jpg","0.0","indoors","Toast.jpg","old",NA,NA,NA,"",123
"3.57435140970899","46.2521008403361","136.252100840336","316.252100840336","high","204.899125397331","maps/google_map_1.png","158.647024556994","objects/1/1_38.jpg","0.0","outdoors","Statue_Man.jpg","old",6,1.73268510000344,120,"['return']",123
"3.57435140970899","46.2521008403361","136.252100840336","316.252100840336","high","204.899125397331","maps/google_map_1.png","158.647024556994","objects/1/1_38.jpg","0.0","outdoors","Statue_Man.jpg","old",NA,NA,NA,"",123
"1.02460336383738","46.2521008403361","136.252100840336","316.252100840336","low","58.7352246785762","maps/google_map_1.png","12.48312383824","objects/1/1_82.jpg","0.0","outdoors","Ostrich.jpg","old",6,2.36401190000106,41,"['return']",123
"1.02460336383738","46.2521008403361","136.252100840336","316.252100840336","low","58.7352246785762","maps/google_map_1.png","12.48312383824","objects/1/1_82.jpg","0.0","outdoors","Ostrich.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_82.jpg","None","outdoors","Phone_Public.jpg","new",1,1.65913960000398,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_49.jpg","None","indoors","RibbonSpool.jpg","new",1,0.7654991000054,NA,"",123
"2.86983352958728","46.2521008403361","136.252100840336","316.252100840336","medium","164.512750103729","maps/google_map_1.png","118.260649263393","objects/1/1_142.jpg","0.0","outdoors","Cannon.jpg","old",6,1.27904640000634,47,"['return']",123
"2.86983352958728","46.2521008403361","136.252100840336","316.252100840336","medium","164.512750103729","maps/google_map_1.png","118.260649263393","objects/1/1_142.jpg","0.0","outdoors","Cannon.jpg","old",NA,NA,NA,"",123
"2.39104755912712","46.2521008403361","136.252100840336","316.252100840336","medium","137.066420586905","maps/google_map_1.png","90.8143197465688","objects/1/1_103.jpg","0.0","outdoors","Stone_Spa.jpg","old",6,1.21398170000612,194,"['return']",123
"2.39104755912712","46.2521008403361","136.252100840336","316.252100840336","medium","137.066420586905","maps/google_map_1.png","90.8143197465688","objects/1/1_103.jpg","0.0","outdoors","Stone_Spa.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_33.jpg","None","indoors","Cheesegrater_Box.jpg","new",1,1.80214760000308,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_9.jpg","None","outdoors","Jetski.jpg","new",1,0.953410700003587,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_27.jpg","None","outdoors","BridgeWooden.jpg","new",1,0.781819900003029,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_22.jpg","None","indoors","Triangle.jpg","new",1,0.736098800003674,NA,"",123
"4.62368400468296","136.252100840336","226.252100840336","46.2521008403361","medium","265.051949313036","maps/google_map_1.png","128.7998484727","objects/1/1_67.jpg","0.0","outdoors","Acorn.jpg","old",6,1.11785940000482,45,"['return']",123
"4.62368400468296","136.252100840336","226.252100840336","46.2521008403361","medium","265.051949313036","maps/google_map_1.png","128.7998484727","objects/1/1_67.jpg","0.0","outdoors","Acorn.jpg","old",NA,NA,NA,"",123
"0.830741366667592","46.2521008403361","136.252100840336","316.252100840336","low","47.6221165605626","maps/google_map_1.png","1.37001572022647","objects/1/1_53.jpg","0.0","indoors","NailPolish.jpg","old",6,1.41396590000295,102,"['return']",123
"0.830741366667592","46.2521008403361","136.252100840336","316.252100840336","low","47.6221165605626","maps/google_map_1.png","1.37001572022647","objects/1/1_53.jpg","0.0","indoors","NailPolish.jpg","old",NA,NA,NA,"",123
"0.483678093078726","46.2521008403361","136.252100840336","316.252100840336","low","27.7267696669333","maps/google_map_1.png","18.5253311734028","objects/1/1_112.jpg","0.0","outdoors","House_Stone.jpg","old",6,1.27509440000358,29,"['return']",123
"0.483678093078726","46.2521008403361","136.252100840336","316.252100840336","low","27.7267696669333","maps/google_map_1.png","18.5253311734028","objects/1/1_112.jpg","0.0","outdoors","House_Stone.jpg","old",NA,NA,NA,"",123
"1.87745424487898","46.2521008403361","136.252100840336","316.252100840336","medium","107.624765630005","maps/google_map_1.png","61.3726647896692","objects/1/1_72.jpg","0.0","outdoors","Sheep.jpg","old",6,1.14004280000518,349,"['return']",123
"1.87745424487898","46.2521008403361","136.252100840336","316.252100840336","medium","107.624765630005","maps/google_map_1.png","61.3726647896692","objects/1/1_72.jpg","0.0","outdoors","Sheep.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_39.jpg","None","outdoors","Flags_CheckeredRacing.jpg","new",1,1.14143230000263,NA,"",123
"6.2402023498415","136.252100840336","226.252100840336","46.2521008403361","high","357.71860604187","maps/google_map_1.png","138.533494798467","objects/1/1_13.jpg","0.0","outdoors","Bird_Duck.jpg","old",6,1.22680540000511,321,"['return']",123
"6.2402023498415","136.252100840336","226.252100840336","46.2521008403361","high","357.71860604187","maps/google_map_1.png","138.533494798467","objects/1/1_13.jpg","0.0","outdoors","Bird_Duck.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_142.jpg","None","indoors","Slippers.jpg","new",1,0.950151600005483,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_48.jpg","None","outdoors","Toy_SeeSaw.jpg","new",1,0.953979100002471,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_63.jpg","None","indoors","LetterMail.jpg","new",1,0.756985700001678,NA,"",123
"2.12250513538749","46.2521008403361","226.252100840336","200.109243697479","singletons","121.672268907563","maps/google_map_1.png","None","objects/1/1_47.jpg","0.0","outdoors","Inukshuk.jpg","old",6,0.787501300001168,29,"['return']",123
"2.12250513538749","46.2521008403361","226.252100840336","200.109243697479","singletons","121.672268907563","maps/google_map_1.png","None","objects/1/1_47.jpg","0.0","outdoors","Inukshuk.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_58.jpg","None","indoors","Printer.jpg","new",1,1.4051198000052,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_37.jpg","None","indoors","Spoon_WoodenLight.jpg","new",1,0.737299300002633,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_11.jpg","None","indoors","SpongeScrubbing.jpg","new",1,0.6059527000034,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_79.jpg","None","indoors","Key_Car.jpg","new",1,0.840309200000775,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_7.jpg","None","indoors","Bowl_Wooden.jpg","new",1,0.779499100000976,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_29.jpg","None","outdoors","Flamingo_Cartoon.jpg","new",1,0.739463600002637,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_93.jpg","None","outdoors","Mixer_Cement.jpg","new",1,0.998094200000196,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_35.jpg","None","indoors","Comb_1.jpg","new",1,0.612973700001021,NA,"",123
"3.00443887867556","136.252100840336","226.252100840336","46.2521008403361","low","172.228980306242","maps/google_map_1.png","35.9768794659058","objects/1/1_97.jpg","0.0","indoors","AirVent.jpg","old",6,0.961338500004786,244,"['return']",123
"3.00443887867556","136.252100840336","226.252100840336","46.2521008403361","low","172.228980306242","maps/google_map_1.png","35.9768794659058","objects/1/1_97.jpg","0.0","indoors","AirVent.jpg","old",NA,NA,NA,"",123
"6.12212044817927","46.2521008403361","46.2521008403361","275.529411764706","singletons","350.949579831933","maps/google_map_1.png","None","objects/1/1_113.jpg","0.0","indoors","Toilet.jpg","old",6,1.22413510000479,346,"['return']",123
"6.12212044817927","46.2521008403361","46.2521008403361","275.529411764706","singletons","350.949579831933","maps/google_map_1.png","None","objects/1/1_113.jpg","0.0","indoors","Toilet.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_73.jpg","None","outdoors","WaterWell.jpg","new",1,1.28743720000057,NA,"",123
"4.93877083853157","136.252100840336","226.252100840336","46.2521008403361","high","283.114251890345","maps/google_map_1.png","146.862151050009","objects/1/1_86.jpg","0.0","outdoors","Light_Traffic.jpg","old",6,1.08847760000208,323,"['return']",123
"4.93877083853157","136.252100840336","226.252100840336","46.2521008403361","high","283.114251890345","maps/google_map_1.png","146.862151050009","objects/1/1_86.jpg","0.0","outdoors","Light_Traffic.jpg","old",NA,NA,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_6.jpg","None","outdoors","Bicycle_Kids.jpg","new",1,0.770312200005719,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_85.jpg","None","indoors","Brush_Cleaning.jpg","new",1,0.88555450000058,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_15.jpg","None","outdoors","Shed.jpg","new",1,0.772384000003512,NA,"",123
"None","None","None","None","None","None","maps/google_map_1.png","None","objects/2/2_90.jpg","None","indoors","Switch_LightWhite.jpg","new",1,1.04274510000687,NA,"",123
"2.43797434536312","46.2521008403361","136.252100840336","316.252100840336","medium","139.756491135465","maps/google_map_1.png","93.5043902951293","objects/1/1_18.jpg","0.0","indoors","ChessPiece_Knight.jpg","old",6,0.907164800002647,219,"['return']",123
"2.43797434536312","46.2521008403361","136.252100840336","316.252100840336","medium","139.756491135465","maps/google_map_1.png","93.5043902951293","objects/1/1_18.jpg","0.0","indoors","ChessPiece_Knight.jpg","old",NA,NA,NA,"",123
"2.7540233426704","136.252100840336","316.252100840336","79.436974789916","singletons","157.873949579832","maps/google_map_1.png","None","objects/1/1_25.jpg","0.0","indoors","Broom_Short.jpg","old",6,1.36835140000403,207,"['return']",123
"2.7540233426704","136.252100840336","316.252100840336","79.436974789916","singletons","157.873949579832","maps/google_map_1.png","None","objects/1/1_25.jpg","0.0","indoors","Broom_Short.jpg","old",NA,NA,NA,"",123
"2.33424139134036","136.252100840336","226.252100840336","46.2521008403361","low","133.810016064097","maps/google_map_1.png","2.44208477623925","objects/1/1_70.jpg","0.0","outdoors","Colosseum.jpg","old",6,1.55102580000312,45,"['return']",123
"2.33424139134036","136.252100840336","226.252100840336","46.2521008403361","low","133.810016064097","maps/google_map_1.png","2.44208477623925","objects/1/1_70.jpg","0.0","outdoors","Colosseum.jpg","old",NA,NA,NA,"",123
"2.53791066465194","136.252100840336","226.252100840336","46.2521008403361","low","145.485324725271","maps/google_map_1.png","9.23322388493446","objects/1/1_143.jpg","0.0","indoors","Stamp.jpg","old",6,2.01494350000212,224,"['return']",123
