block,trial_n,x,y
1,1,1198.40002441406,613.5
1,2,1255,670.5
1,3,984.900024414062,628
1,4,1234.30004882812,681.700012207031
1,5,1193.5,740.799987792969
1,6,1179.30004882812,779.700012207031
1,7,1262.5,642.5
1,8,1107.5,766.299987792969
1,9,1151.80004882812,725.700012207031
1,10,1224.30004882812,508.899993896484
1,11,1269,584.400024414062
1,12,1235.90002441406,725.599975585938
1,13,1237.59997558594,391.200012207031
1,14,1235.40002441406,708.099975585938
1,15,1260.09997558594,706.5
1,16,1201.69995117188,764.099975585938
1,17,1262.5,682
1,18,1239.59997558594,662.299987792969
1,19,822.599975585938,848.599975585938
1,20,1236.5,593
1,21,1127,805.099975585938
1,22,1077.69995117188,239.399993896484
1,23,1243,418.100006103516
1,24,1244.40002441406,426.5
1,25,1094.69995117188,854.200012207031
1,26,1188.19995117188,767.700012207031
1,27,908,867.700012207031
1,28,653.099975585938,649.700012207031
1,29,664.099975585938,482.700012207031
1,30,1247,746.099975585938
1,31,1221.19995117188,712.900024414062
1,32,1197.69995117188,329
1,33,1209.40002441406,776.299987792969
1,34,1036.69995117188,227.800003051758
1,35,1269.5,615.299987792969
1,36,987,874.200012207031
1,37,647.799987792969,559.700012207031
1,38,1311.5,597.599975585938
1,39,1292.09997558594,568.5
1,40,1266.59997558594,649
1,41,1120,298.799987792969
1,42,876.799987792969,243.899993896484
1,43,672.799987792969,529
1,44,654.099975585938,471.100006103516
1,45,1288.59997558594,666.099975585938
1,46,1232.90002441406,744.299987792969
1,47,1281.5,521.700012207031
1,48,655,660.099975585938
1,49,1007,211.699996948242
1,50,1262.90002441406,447.200012207031
1,51,1002.20001220703,213.399993896484
1,52,1239.09997558594,694.099975585938
1,53,695.900024414062,657
1,54,986.799987792969,230.199996948242
1,55,674.599975585938,687.900024414062
1,56,NaN,NaN
1,57,804.799987792969,340.600006103516
1,58,1252.5,713.599975585938
1,59,1024.90002441406,233
1,60,NaN,NaN
1,61,1097.59997558594,257.100006103516
1,62,1255.19995117188,648.900024414062
1,63,778.400024414062,277.799987792969
1,64,1254.5,649.5
1,65,1292.5,587.200012207031
1,66,1247.59997558594,693.700012207031
1,67,692.299987792969,475.700012207031
1,68,1208.19995117188,747
1,69,1279.59997558594,593.200012207031
1,70,1067,224.399993896484
1,71,665.799987792969,580.599975585938
1,72,1247.30004882812,642.099975585938
1,73,1297.5,547.200012207031
1,74,1199.59997558594,752.900024414062
1,75,789.799987792969,306.799987792969
1,76,946.5,251.800003051758
1,77,1223,689.900024414062
1,78,1209.19995117188,731.700012207031
1,79,859.799987792969,237.199996948242
1,80,804.599975585938,287.899993896484
1,81,1157.30004882812,303.899993896484
1,82,805.5,822.900024414062
1,83,1246,671.799987792969
1,84,822.400024414062,308
1,85,1209.09997558594,427
1,86,863.099975585938,278.5
1,87,1252,402.700012207031
1,88,1237.09997558594,706.900024414062
1,89,667,565.599975585938
1,90,1225.69995117188,399.399993896484
1,91,1204.59997558594,344.700012207031
1,92,794.799987792969,284.5
1,93,1242.90002441406,683.200012207031
1,94,1293.19995117188,621.299987792969
1,95,710.799987792969,392.700012207031
1,96,1231.19995117188,694.5
1,97,1240.80004882812,676.200012207031
1,98,NaN,NaN
1,99,1264.5,416.700012207031
1,100,1184.09997558594,313.5
2,101,1208.59997558594,366.899993896484
2,102,679.299987792969,649.900024414062
2,103,1194.30004882812,329.899993896484
2,104,1152.90002441406,329
2,105,1003.09997558594,217.300003051758
2,106,NaN,NaN
2,107,NaN,NaN
2,108,NaN,NaN
2,109,NaN,NaN
2,110,986.799987792969,225.199996948242
2,111,672.900024414062,559.900024414062
2,112,1081.69995117188,235.800003051758
2,113,1127.59997558594,285.399993896484
2,114,947.5,202.199996948242
2,115,1110.80004882812,324.200012207031
2,116,1081.90002441406,285.100006103516
2,117,1029.69995117188,229.399993896484
2,118,1106.80004882812,289.399993896484
2,119,1020,235.300003051758
2,120,998.5,239.5
2,121,1126.80004882812,291.799987792969
2,122,1049.69995117188,480.799987792969
2,123,1093.69995117188,275
2,124,874.400024414062,257.799987792969
2,125,798.700012207031,265
2,126,768.700012207031,319
2,127,715.799987792969,609.900024414062
2,128,1049.09997558594,265.700012207031
2,129,687.599975585938,427.299987792969
2,130,919.799987792969,837.900024414062
2,131,718.400024414062,370.399993896484
2,132,730.299987792969,753.700012207031
2,133,1086.5,309.100006103516
2,134,1146.19995117188,262
2,135,1009.59997558594,186.199996948242
2,136,1055.5,273
2,137,1088,290.100006103516
2,138,1089.5,278.299987792969
2,139,1080,270.399993896484
