"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","3.06734868296626","203.882352941176","293.882352941176","113.882352941176","practice","target","175.835274819722","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_45.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.82975575617365","203.882352941176","293.882352941176","113.882352941176","practice","target","219.540138888935","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_3.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.4604474973855","203.882352941176","293.882352941176","113.882352941176","practice","target","198.369601760952","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_99.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.77961953422236","203.882352941176","293.882352941176","113.882352941176","practice","truck_det","216.666087949052","human-made","0","",0,1,NA,"practice_map.png","","","objects/2/2_12.jpg","None","None","None","None","truck_5.png",NA,"","38","r",NA,"","",29,"m"
"","4.14731633648162","203.882352941176","293.882352941176","113.882352941176","practice","target","237.744248588118","human-made","1","",0,0,NA,"practice_map.png","","","objects/1/1_64.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.73263461723206","203.882352941176","293.882352941176","113.882352941176","practice","truck_det","213.972685064258","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_123.jpg","None","space","None","None","truck_4.png",NA,"","38","r",NA,"","",29,"m"
"","3.5535839780317","203.882352941176","293.882352941176","113.882352941176","practice","target","203.708635683346","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_55.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.61716904536756","203.882352941176","293.882352941176","113.882352941176","practice","target","207.353639543364","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_83.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.89855938933093","203.882352941176","293.882352941176","113.882352941176","practice","truck_det","223.484296203684","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_11.jpg","None","None","space","None","truck_6.png",NA,"","38","r",NA,"","",29,"m"
"","4.09015896213937","203.882352941176","293.882352941176","113.882352941176","practice","target","234.467711205441","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_36.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","38","r",NA,"","",29,"m"
"","3.06734868296626","203.882352941176","293.882352941176","113.882352941176","practice","target","175.835274819722","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_45.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.82975575617365","203.882352941176","293.882352941176","113.882352941176","practice","target","219.540138888935","human-made","1","",0,0,NA,"practice_map.png","","","objects/2/2_3.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.4604474973855","203.882352941176","293.882352941176","113.882352941176","practice","target","198.369601760952","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_99.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.77961953422236","203.882352941176","293.882352941176","113.882352941176","practice","truck_det","216.666087949052","human-made","0","",1,1,NA,"practice_map.png","","","objects/2/2_12.jpg","None","None","None","None","truck_5.png",NA,"","38","r",NA,"","",29,"m"
"","4.14731633648162","203.882352941176","293.882352941176","113.882352941176","practice","target","237.744248588118","human-made","1","",0,0,NA,"practice_map.png","","","objects/1/1_64.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.73263461723206","203.882352941176","293.882352941176","113.882352941176","practice","truck_det","213.972685064258","human-made","0","",0,1,NA,"practice_map.png","","","objects/2/2_123.jpg","None","None","None","None","truck_4.png",NA,"","38","r",NA,"","",29,"m"
"","3.5535839780317","203.882352941176","293.882352941176","113.882352941176","practice","target","203.708635683346","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_55.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
"","3.61716904536756","203.882352941176","293.882352941176","113.882352941176","practice","target","207.353639543364","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_83.jpg","None","None","None","None","truck_1.png",NA,"","38","r",NA,"","",29,"m"
