"list","radians","center","pos_1","pos_2","type","trial_type","degrees","human_manmade","cat_obj","old_new","key1","key2","response","map_file","PE","sequence","object","isFiller","key_resp.keys","key_resp2.keys","stimulus","truck","natural_manmade_resp.corr","natural_manmade_resp.keys","participant","handedness","conf_resp.keys","phase","key_resp_5.keys","age","gender"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","3.26867046905483","212.932773109244","302.932773109244","122.932773109244","practice","target","187.37601414964","natural","1","",1,0,NA,"practice_map.png","","","objects/1/1_119.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.92594147995979","212.932773109244","302.932773109244","122.932773109244","practice","target","225.053970188778","natural","0","",0,0,NA,"practice_map.png","","","objects/1/1_72.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.77376792113745","212.932773109244","302.932773109244","122.932773109244","practice","target","216.330645160745","human-made","0","",0,0,NA,"practice_map.png","","","objects/2/2_65.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","4.13799543158633","212.932773109244","302.932773109244","122.932773109244","practice","truck_det","237.209929199216","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_30.jpg","None","None","None","None","truck_6.png",NA,"","30","r",NA,"","",23,"m"
"","3.37285441290563","212.932773109244","302.932773109244","122.932773109244","practice","target","193.348342141087","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_16.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.84122228042482","212.932773109244","302.932773109244","122.932773109244","practice","truck_det","220.197455565754","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_57.jpg","None","None","None","None","truck_2.png",NA,"","30","r",NA,"","",23,"m"
"","3.59776945521669","212.932773109244","302.932773109244","122.932773109244","practice","target","206.241561127072","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_104.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.40232665604386","212.932773109244","302.932773109244","122.932773109244","practice","target","195.037833785954","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_41.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.7587741473159","212.932773109244","302.932773109244","122.932773109244","practice","truck_det","215.471129463969","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_8.jpg","None","None","None","None","truck_4.png",NA,"","30","r",NA,"","",23,"m"
"","2.4866712595792","212.932773109244","302.932773109244","122.932773109244","practice","target","142.548033988617","human-made","1","",0,0,NA,"practice_map.png","","","objects/1/1_110.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","3.26867046905483","212.932773109244","302.932773109244","122.932773109244","practice","target","187.37601414964","natural","1","",0,0,NA,"practice_map.png","","","objects/1/1_119.jpg","None","None","None","None","truck_1.png",0,"a","30","r",NA,"","",23,"m"
"","3.26867046905483","212.932773109244","302.932773109244","122.932773109244","practice","target","187.37601414964","natural","1","",NA,NA,NA,"practice_map.png","","","objects/1/1_119.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.92594147995979","212.932773109244","302.932773109244","122.932773109244","practice","target","225.053970188778","natural","0","",0,0,289,"practice_map.png","","","objects/1/1_72.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","['space']",23,"m"
"","3.92594147995979","212.932773109244","302.932773109244","122.932773109244","practice","target","225.053970188778","natural","0","",NA,NA,NA,"practice_map.png","","","objects/1/1_72.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.77376792113745","212.932773109244","302.932773109244","122.932773109244","practice","target","216.330645160745","human-made","0","",0,0,169,"practice_map.png","","","objects/2/2_65.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","['space']",23,"m"
"","3.77376792113745","212.932773109244","302.932773109244","122.932773109244","practice","target","216.330645160745","human-made","0","",NA,NA,NA,"practice_map.png","","","objects/2/2_65.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","4.13799543158633","212.932773109244","302.932773109244","122.932773109244","practice","truck_det","237.209929199216","human-made","0","",0,0,NA,"practice_map.png","","","objects/1/1_30.jpg","None","None","None","None","truck_6.png",NA,"","30","r",NA,"","",23,"m"
"","3.37285441290563","212.932773109244","302.932773109244","122.932773109244","practice","target","193.348342141087","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_16.jpg","None","None","None","None","truck_1.png",0,"a","30","r",NA,"","",23,"m"
"","3.37285441290563","212.932773109244","302.932773109244","122.932773109244","practice","target","193.348342141087","natural","1","",NA,NA,NA,"practice_map.png","","","objects/2/2_16.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.84122228042482","212.932773109244","302.932773109244","122.932773109244","practice","truck_det","220.197455565754","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_57.jpg","None","None","space","None","truck_2.png",NA,"","30","r",NA,"","",23,"m"
"","3.59776945521669","212.932773109244","302.932773109244","122.932773109244","practice","target","206.241561127072","natural","0","",0,0,33,"practice_map.png","","","objects/2/2_104.jpg","None","None","None","None","truck_1.png",NA,"","30","r",NA,"","['space']",23,"m"
"","3.59776945521669","212.932773109244","302.932773109244","122.932773109244","practice","target","206.241561127072","natural","0","",NA,NA,NA,"practice_map.png","","","objects/2/2_104.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.40232665604386","212.932773109244","302.932773109244","122.932773109244","practice","target","195.037833785954","natural","1","",0,0,NA,"practice_map.png","","","objects/2/2_41.jpg","None","None","None","None","truck_1.png",0,"None","30","r",NA,"","",23,"m"
"","3.40232665604386","212.932773109244","302.932773109244","122.932773109244","practice","target","195.037833785954","natural","1","",NA,NA,NA,"practice_map.png","","","objects/2/2_41.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","3.7587741473159","212.932773109244","302.932773109244","122.932773109244","practice","truck_det","215.471129463969","natural","0","",0,0,NA,"practice_map.png","","","objects/2/2_8.jpg","None","None","None","None","truck_4.png",NA,"","30","r",NA,"","",23,"m"
"","2.4866712595792","212.932773109244","302.932773109244","122.932773109244","practice","target","142.548033988617","human-made","1","",0,0,NA,"practice_map.png","","","objects/1/1_110.jpg","None","None","None","None","truck_1.png",0,"None","30","r",NA,"","",23,"m"
"","2.4866712595792","212.932773109244","302.932773109244","122.932773109244","practice","target","142.548033988617","human-made","1","",NA,NA,NA,"practice_map.png","","","objects/1/1_110.jpg","None","","","None","truck_1.png",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"","","","","","","","","","","",NA,NA,NA,"","","","","","","","","",NA,"","30","r",NA,"","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.69341447181718","347.932773109244","77.9327731092437","257.932773109244","low","first7","326.374078002258","human-made","1","",0,0,NA,"google_map_2.png","21.5586951069853","1","objects/2/2_105.jpg","1.0","None","None","Hat_Cowboy.jpg","truck_1.png",0,"l","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.69341447181718","347.932773109244","77.9327731092437","257.932773109244","low","first7","326.374078002258","human-made","1","",NA,NA,NA,"google_map_2.png","21.5586951069853","1","objects/2/2_105.jpg","1.0","","","Hat_Cowboy.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","6.18445943383797","347.932773109244","77.9327731092437","257.932773109244","low","first7","354.523152258227","natural","1","",0,0,NA,"google_map_2.png","6.59037914898364","1","objects/1/1_8.jpg","1.0","None","None","Seahorse.jpg","truck_1.png",0,"a","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","6.18445943383797","347.932773109244","77.9327731092437","257.932773109244","low","first7","354.523152258227","natural","1","",NA,NA,NA,"google_map_2.png","6.59037914898364","1","objects/1/1_8.jpg","1.0","","","Seahorse.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.2073386761389","347.932773109244","77.9327731092437","257.932773109244","low","first7","11.8856565939497","human-made","1","",0,0,NA,"google_map_2.png","23.952883484706","1","objects/1/1_110.jpg","1.0","None","None","Stapler_Regular.jpg","truck_1.png",0,"l","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.2073386761389","347.932773109244","77.9327731092437","257.932773109244","low","first7","11.8856565939497","human-made","1","",NA,NA,NA,"google_map_2.png","23.952883484706","1","objects/1/1_110.jpg","1.0","","","Stapler_Regular.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","6.19274440438562","347.932773109244","77.9327731092437","257.932773109244","low","first7","354.998086875609","natural","0","",0,0,351,"google_map_2.png","7.06531376636532","1","objects/2/2_35.jpg","1.0","None","None","Bird_Duck.jpg","truck_1.png",NA,"","30","r",NA,"encoding","['space']",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","6.19274440438562","347.932773109244","77.9327731092437","257.932773109244","low","first7","354.998086875609","natural","0","",NA,NA,NA,"google_map_2.png","7.06531376636532","1","objects/2/2_35.jpg","1.0","","","Bird_Duck.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.334745961900406","347.932773109244","77.9327731092437","257.932773109244","low","first7","19.1892589624437","human-made","0","",0,0,NA,"google_map_2.png","31.2564858532","1","objects/2/2_52.jpg","1.0","None","None","NetButterfly.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.0525477968552739","347.932773109244","77.9327731092437","257.932773109244","low","truck_det","3.012294087245","None","0","",0,0,NA,"google_map_2.png","15.0795209780013","1","truck_3.png","None","None","space","None","truck_3.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","6.15564566538148","347.932773109244","77.9327731092437","257.932773109244","low","first7","352.871407569639","human-made","1","",0,0,NA,"google_map_2.png","4.93863446039495","1","objects/2/2_46.jpg","1.0","None","None","Spool_Thread.jpg","truck_1.png",0,"l","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","6.15564566538148","347.932773109244","77.9327731092437","257.932773109244","low","first7","352.871407569639","human-made","1","",NA,NA,NA,"google_map_2.png","4.93863446039495","1","objects/2/2_46.jpg","1.0","","","Spool_Thread.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.81148460404045","347.932773109244","77.9327731092437","257.932773109244","low","first7","333.142429530981","human-made","0","",0,0,337,"google_map_2.png","14.7903435782623","1","objects/1/1_125.jpg","1.0","None","None","RibbonString.jpg","truck_1.png",NA,"","30","r",NA,"encoding","['space']",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.81148460404045","347.932773109244","77.9327731092437","257.932773109244","low","first7","333.142429530981","human-made","0","",NA,NA,NA,"google_map_2.png","14.7903435782623","1","objects/1/1_125.jpg","1.0","","","RibbonString.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","1.47424543756071","347.932773109244","77.9327731092437","257.932773109244","medium","target","84.5108849557093","natural","0","",0,0,NA,"google_map_2.png","96.5781118464656","1","objects/1/1_86.jpg","0.0","None","None","Potato.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.1748431372549","347.932773109244","167.932773109244","64.3529411764706","singletons","singletons","296.647058823529","natural","0","",0,0,NA,"google_map_2.png","None","1","objects/1/1_120.jpg","0.0","None","None","Honeydew_Green.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","1.1451888661693","347.932773109244","77.9327731092437","257.932773109244","medium","target","65.6477693982399","human-made","0","",0,0,NA,"google_map_2.png","77.7149962889961","1","objects/1/1_44.jpg","0.0","None","None","Glass_Bowl.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.221471811436137","347.932773109244","77.9327731092437","257.932773109244","low","truck_det","12.6958363243645","None","0","",0,0,NA,"google_map_2.png","24.7630632151209","1","truck_4.png","None","None","space","None","truck_4.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","2.99900765921931","347.932773109244","77.9327731092437","257.932773109244","high","target","171.917636515757","human-made","0","",0,0,NA,"google_map_2.png","176.015136593487","1","objects/1/1_121.jpg","0.0","None","None","Dreidel.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","1.75502550226414","347.932773109244","77.9327731092437","257.932773109244","medium","target","100.606557454632","natural","0","",0,0,NA,"google_map_2.png","112.673784345388","1","objects/1/1_45.jpg","0.0","None","None","OrangeBlood.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","2.43826423902895","347.932773109244","167.932773109244","25.1344537815126","singletons","singletons","139.773109243697","natural","0","",0,0,NA,"google_map_2.png","None","1","objects/1/1_87.jpg","0.0","None","None","Acorn.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","2.70139682539683","347.932773109244","167.932773109244","326.81512605042","singletons","singletons","154.857142857143","human-made","0","",0,0,NA,"google_map_2.png","None","1","objects/1/1_23.jpg","0.0","None","None","Helmet_Construction.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.70478201450309","347.932773109244","77.9327731092437","257.932773109244","low","target","327.02572057661","human-made","0","",0,0,NA,"google_map_2.png","20.9070525326334","1","objects/1/1_38.jpg","1.0","None","None","Bag_Gift.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.326264078201107","347.932773109244","77.9327731092437","257.932773109244","low","target","18.7030363299998","natural","0","",0,0,NA,"google_map_2.png","30.7702632207561","1","objects/2/2_57.jpg","1.0","None","None","Stone_Spa.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","5.94604121524223","347.932773109244","77.9327731092437","257.932773109244","low","truck_det","340.855865841911","None","0","",0,1,NA,"google_map_2.png","7.07690726733221","1","truck_6.png","None","None","None","None","truck_6.png",NA,"","30","r",NA,"encoding","",23,"m"
"lists/30/stimuli_position_map_1_seq_1.csv","0.0208074870044452","347.932773109244","77.9327731092437","257.932773109244","low","target","1.19278587923571","human-made","0","",0,0,NA,"google_map_2.png","13.260012769992","1","objects/1/1_90.jpg","0.0","None","None","Bench_Black.jpg","truck_1.png",NA,"","30","r",NA,"encoding","",23,"m"
